,wood_harvest_area
2015.0,131.9628176689148
2016.0,135.02012062072754
2017.0,137.78435754776
2018.0,140.992422580719
2019.0,145.3342022895813
2020.0,151.61186361312866
2021.0,159.84881210327148
2022.0,173.32691287994385
2023.0,181.63243198394775
2024.0,183.81542491912842
2025.0,186.25125169754028
2026.0,189.10566663742065
2027.0,192.6092014312744
2028.0,196.07443380355835
2029.0,200.08093690872192
2030.0,205.34863710403442
2031.0,209.83396291732788
2032.0,212.27451086044312
2033.0,213.14976167678833
2034.0,214.0740261077881
2035.0,215.13770627975464
2036.0,216.30316734313965
2037.0,217.7264280319214
2038.0,219.32543516159058
2039.0,221.23376655578613
2040.0,224.35066843032837
2041.0,225.5383105278015
2042.0,226.88692235946655
2043.0,228.61354970932007
2044.0,231.00881218910217
2045.0,233.30048871040344
2046.0,235.03074073791504
2047.0,234.09200429916382
2048.0,230.90696144104004
2049.0,227.277037858963
2050.0,223.0418313741684
2051.0,221.1158173084259
2052.0,219.90344500541687
2053.0,219.55841171741486
2054.0,220.70859372615814
2055.0,224.36137175559998
2056.0,231.94036412239075
2057.0,243.84071362018585
2058.0,246.50692224502563
2059.0,245.16805589199066
2060.0,244.19977939128876
2061.0,243.42997831106186
2062.0,242.9889953136444
2063.0,242.99515861272812
2064.0,243.555160343647
2065.0,243.59230029582977
2066.0,244.50113725662231
2067.0,246.14181399345398
2068.0,247.01017320156097
2069.0,248.10823893547058
2070.0,249.62587189674377
2071.0,251.58206069469452
2072.0,254.45673739910126
2073.0,258.8090763092041
2074.0,268.28841722011566
2075.0,281.8399405479431
2076.0,298.1589984893799
2077.0,304.09445905685425
2078.0,309.741304397583
2079.0,318.7375464439392
2080.0,324.86402225494385
2081.0,326.9753303527832
2082.0,329.3856897354126
2083.0,333.58482241630554
2084.0,341.40106225013733
2085.0,361.07888102531433
2086.0,362.230388879776
2087.0,362.6305893063545
2088.0,362.73080682754517
2089.0,362.8099650144577
2090.0,362.9301998615265
2091.0,363.01404452323914
2092.0,363.11104863882065
2093.0,363.2004595398903
2094.0,363.2626713514328
2095.0,363.29675406217575
2096.0,363.3171983361244
2097.0,363.34276735782623
2098.0,363.3540396094322
2099.0,361.42470014095306
