,forest,non-forest,grass,cropland,degraded
2236.0,3627.4884,4356.4766,3091.2211,1792.513075,125.35643750000001
2237.0,3627.4884,4356.4766,3091.2211,1792.513075,125.35643750000001
2238.0,3627.4883500000005,4356.4766,3091.2211,1792.513075,125.35643750000001
2239.0,3627.4884500000003,4356.4766,3091.2211,1792.513075,125.35643750000001
2240.0,3627.4885000000004,4356.4766,3091.2211,1792.513075,125.35643750000001
2241.0,3627.4884500000003,4356.4766,3091.2211,1792.513075,125.35643750000001
2242.0,3627.4884,4356.4766,3091.2211,1792.513075,125.35643750000001
2243.0,3627.48855,4356.4766,3091.2211,1792.513075,125.35643750000001
2244.0,3627.4885000000004,4356.4766,3091.2211,1792.513075,125.35643750000001
2245.0,3627.4885,4356.4766,3091.2211,1792.513075,125.35643750000001
2246.0,3627.4885000000004,4356.4766,3091.2211,1792.513075,125.35643750000001
2247.0,3627.4885,4356.4766,3091.2211,1792.513075,125.35643750000001
2248.0,3627.4884,4356.4766,3091.2211,1792.513075,125.35643750000001
2249.0,3627.4885,4356.4766,3091.2211,1792.513075,125.35643750000001
2250.0,3627.4885000000004,4356.4766,3091.2211,1792.513075,125.35643750000001
2251.0,3627.4884500000003,4356.4766,3091.2211,1792.513075,125.35643750000001
2252.0,3627.4885500000005,4356.4766,3091.2211,1792.513075,125.35643750000001
2253.0,3627.4884,4356.4766,3091.2211,1792.513075,125.35643750000001
2254.0,3627.4884,4356.4766,3091.2211,1792.513075,125.35643750000001
2255.0,3627.4885000000004,4356.4766,3091.2211,1792.513075,125.35643750000001
2256.0,3627.4884,4356.4768,3091.2211,1792.513075,125.35643750000001
2257.0,3627.48855,4356.4766,3091.2211,1792.513075,125.35643750000001
2258.0,3627.48855,4356.4766,3091.2211,1792.513075,125.35643750000001
2259.0,3627.4884,4356.4766,3091.2211,1792.513075,125.35643750000001
2260.0,3627.4885000000004,4356.4766,3091.2211,1792.513075,125.35643750000001
2261.0,3627.48835,4356.4766,3091.2211,1792.513075,125.35643750000001
2262.0,3627.4884500000003,4356.4766,3091.2211,1792.513075,125.35643750000001
2263.0,3627.4884500000003,4356.4766,3091.2211,1792.513075,125.35643750000001
2264.0,3627.4884500000003,4356.4766,3091.2211,1792.513075,125.35643750000001
2265.0,3627.4885,4356.4766,3091.2211,1792.513075,125.35643750000001
2266.0,3627.4884,4356.4766,3091.2211,1792.513075,125.35643750000001
2267.0,3627.48855,4356.4766,3091.2211,1792.513075,125.35643750000001
2268.0,3627.4885000000004,4356.4766,3091.2211,1792.513075,125.35643750000001
2269.0,3627.4884,4356.4766,3091.2211,1792.513075,125.35643750000001
2270.0,3627.4885000000004,4356.4766,3091.2211,1792.513075,125.35643750000001
2271.0,3627.4884500000003,4356.4766,3091.2211,1792.513075,125.35643750000001
2272.0,3627.4884,4356.4766,3091.2211,1792.513075,125.35643750000001
2273.0,3627.4885000000004,4356.4766,3091.2211,1792.513075,125.35643750000001
2274.0,3627.4884,4356.4766,3091.2211,1792.513075,125.35643750000001
2275.0,3627.4885000000004,4356.4766,3091.2211,1792.513075,125.35643750000001
2276.0,3627.4885,4356.4766,3091.2211,1792.513075,125.35643750000001
2277.0,3627.48855,4356.4766,3091.2211,1792.513075,125.35643750000001
2278.0,3627.48855,4356.4766,3091.2211,1792.513075,125.35643750000001
2279.0,3627.4884,4356.4766,3091.2211,1792.513075,125.35643750000001
2280.0,3627.4884,4356.4766,3091.2211,1792.513075,125.35643750000001
2281.0,3627.4885500000005,4356.4766,3091.2211,1792.513075,125.35643750000001
2282.0,3627.4885000000004,4356.4766,3091.2211,1792.513075,125.35643750000001
2283.0,3627.4884500000003,4356.4766,3091.2211,1792.513075,125.35643750000001
2284.0,3627.4885000000004,4356.4766,3091.2211,1792.513075,125.35643750000001
2285.0,3627.4885000000004,4356.4766,3091.2211,1792.513075,125.35643750000001
2286.0,3627.4885000000004,4356.4766,3091.2211,1792.513075,125.35643750000001
2287.0,3627.4884,4356.4766,3091.2211,1792.513075,125.35643750000001
2288.0,3627.4885,4356.4766,3091.2211,1792.513075,125.35643750000001
2289.0,3627.4885000000004,4356.4766,3091.2211,1792.513075,125.35643750000001
2290.0,3627.4884500000003,4356.4766,3091.2211,1792.513075,125.35643750000001
2291.0,3627.4884500000003,4356.4766,3091.2211,1792.513075,125.35643750000001
2292.0,3627.4885500000005,4356.4766,3091.2211,1792.513075,125.35643750000001
2293.0,3627.4884,4356.4766,3091.2211,1792.513075,125.35643750000001
2294.0,3627.4885500000005,4356.4766,3091.2211,1792.513075,125.35643750000001
2295.0,3627.48835,4356.4766,3091.2211,1792.513075,125.35643750000001
2296.0,3627.4884,4356.4766,3091.2211,1792.513075,125.35643750000001
2297.0,3627.48835,4356.4766,3091.2211,1792.513075,125.35643750000001
2298.0,3627.4884500000003,4356.4766,3091.2211,1792.513075,125.35643750000001
2299.0,3627.4884500000003,4356.4766,3091.2211,1792.513075,125.35643750000001
2100.0,3627.4884,4356.4766,3091.2211,1792.513075,125.35643750000001
