Year,Emissions.HFC134a eq Emissions,Ozone Forcing.Montreal gases equivalent effective stratospheric chlorine,Minor GHGs Forcing.Montreal Gases Effective Radiative Forcing,Emissions.Total CH4 Emissions,Emissions.CO Emissions,Emissions.CO2 Emissions from Fossil use,Emissions.Total N2O Emissions,Emissions.Total NOx Emissions,Emissions.Total SO2 Emissions,Emissions.VOC Emissions
2145,362.21945124697976,386.28818798593176,0.06646688919430449,100.19510199074588,399.7061873516945,-16258.734983815595,10865.917688279951,39.07942198750678,8.499440536408791,91.4241079544779
2146,360.4149902830122,382.3607076866723,0.06574599203385396,100.028451505968,398.913483001766,-15608.385584462974,10852.153648019506,38.9499729893772,8.43646769858505,91.12838351407684
2147,358.63197932718737,378.4602457728605,0.06503333823962686,99.8618010211901,398.1207786518376,-14958.03618511035,10838.38960775906,38.820523991247626,8.37349486076131,90.8326590736758
2148,356.86980924495214,374.586282597629,0.06432881267389652,99.6951505364122,397.32807430190906,-14307.686785757724,10824.625567498617,38.69107499311805,8.310522022937569,90.53693463327473
2149,355.12788849434594,370.7383107841059,0.06363230230665237,99.52850005163432,396.5353699519806,-13657.3373864051,10810.861527238168,38.56162599498847,8.24754918511383,90.24121019287364
2150,353.40564258959927,366.9158348595946,0.06294369615525608,99.36184956685642,395.7426656020521,-13006.987987052476,10797.097486977724,38.43217699685889,8.184576347290088,89.94548575247259
2151,351.70251358234725,363.1183709042964,0.062262885227033285,99.19519908207852,394.9499612521236,-12356.638587699852,10783.33344671728,38.30272799872932,8.121603509466347,89.64976131207153
2152,350.0179595595304,359.34544621378285,0.06158976246459744,99.02854859730064,394.1572569021952,-11706.28918834723,10769.569406456832,38.17327900059973,8.058630671642607,89.35403687167047
2153,348.35145415762224,355.59659897448256,0.060924222693717126,98.86189811252274,393.3645525522667,-11055.939788994605,10755.805366196386,38.04383000247016,7.995657833818867,89.0583124312694
2154,346.702486092386,351.8713779514958,0.06026616257355477,98.69524762774483,392.5718482023382,-10405.59038964198,10742.04132593594,37.91438100434058,7.932684995995126,88.76258799086834
2155,345.07055870372653,348.16934218809945,0.059615480549118485,98.52859714296696,391.7791438524097,-9755.240990289356,10728.277285675496,37.78493200621101,7.869712158171385,88.46686355046728
2156,343.4551895150508,344.4900607163472,0.05897207680578091,98.36194665818904,390.9864395024812,-9104.891590936732,10714.51324541505,37.65548300808143,7.806739320347645,88.17113911006622
2157,341.85590980662846,340.833112278209,0.05833585322573061,98.19529617341117,390.19373515255273,-8454.542191584109,10700.749205154603,37.52603400995185,7.743766482523904,87.87541466966516
2158,340.2722642024914,337.1980850567317,0.05770671334623303,98.02864568863328,389.4010308026242,-7804.192792231485,10686.98516489416,37.39658501182228,7.680793644700164,87.57969022926409
2159,338.70381027034136,333.5845764167349,0.05708456231958636,97.86199520385536,388.6083264526958,-7153.843392878862,10673.221124633714,37.26713601369269,7.617820806876423,87.28396578886303
2160,337.1501181341348,329.99219265458896,0.05646930687466792,97.69534471907748,387.8156221027673,-6503.493993526237,10659.457084373267,37.13768701556312,7.554847969052683,86.98824134846197
2161,335.61077009874396,326.4205487566485,0.05586085527997364,97.5286942342996,387.0229177528388,-5853.144594173614,10645.693044112822,37.00823801743354,7.491875131228943,86.69251690806091
2162,334.08536028647876,322.8692681659429,0.0552591173080613,97.36204374952167,386.2302134029104,-5202.79519482099,10631.929003852376,36.87878901930396,7.428902293405202,86.39679246765985
2163,332.57349428489186,319.33798255674947,0.0546640042013148,97.1953932647438,385.43750905298185,-4552.445795468366,10618.164963591931,36.74934002117438,7.365929455581462,86.10106802725878
2164,331.0747888056491,315.8263316166957,0.054075428638952885,97.02874277996592,384.64480470305335,-3902.096396115742,10604.400923331486,36.61989102304481,7.302956617757721,85.80534358685772
2165,329.58887135393434,312.33396283606174,0.05349330470521174,96.862092295188,383.8521003531249,-3251.7469967631187,10590.636883071042,36.490442024915225,7.239983779933981,85.50961914645666
2166,328.1153799082159,308.8605313039685,0.05291754785863563,96.69544181041012,383.0593960031964,-2601.3975974104947,10576.872842810595,36.36099302678565,7.17701094211024,85.2138947060556
