Year,Emissions.HFC134a eq Emissions,Ozone Forcing.Montreal gases equivalent effective stratospheric chlorine,Minor GHGs Forcing.Montreal Gases Effective Radiative Forcing,Emissions.Total CH4 Emissions,Emissions.CO Emissions,Emissions.CO2 Emissions from Fossil use,Emissions.Total N2O Emissions,Emissions.Total NOx Emissions,Emissions.Total SO2 Emissions,Emissions.VOC Emissions
1750,0.0,344.3627591056,0.0,26.6237352006622,341.2760392721994,8.734585078970957,999.0866590657128,19.196182596750425,2.2975504114010232,59.42102486010496
1751,0.0029966534005628456,358.74058106851624,3.15438208075946e-06,26.66978858091384,341.4588346368197,8.734585078970975,999.760311981266,19.196675141891586,2.2989303064404627,59.440528900416574
1752,0.0032031744236479067,363.2068062780478,2.0587866760614675e-05,26.915584771866207,345.3835209299331,8.738007722027005,1009.9700827815498,19.236147937989287,2.32712711046622,60.2356941145268
1753,0.0034096913164995634,364.59683525782197,2.8409591095365436e-05,26.945848195081894,345.3062182638378,8.738007722027005,1010.0329905293756,19.245289982997992,2.3260277436467183,60.19910726295082
1754,0.00361620407895382,365.02786121839574,3.115038764713917e-05,26.98788618513933,345.18027388021244,8.741430365083053,1009.4853893611676,19.190759355044666,2.325368513307689,60.17347872965793
1755,0.0038227127111502305,365.15875512238404,3.1966386860912505e-05,27.14558562500092,348.0015634611913,8.74485300813905,1016.7501702407284,19.355503734831544,2.3444322040698493,60.70245221710993
1756,0.004029217213297034,365.1954876861067,3.211949063226188e-05,27.240986688646043,349.6496953008424,9.347238185999103,1022.006676736598,19.49050182127548,2.362905382159815,60.98777874766428
1757,0.0042357175854185625,365.20272278128255,3.2054662251366906e-05,27.29509433112681,349.98281076929334,9.350660829055132,1022.2571598726432,19.525472606641195,2.3631821394275927,61.0254757251817
1758,0.004442213827534725,365.2008380164783,3.19221009670682e-05,27.404300399288253,351.2322317378997,9.354083472111174,1025.3867361402447,19.50861542085996,2.3717460575068285,61.27346520772625
1759,0.004648705939789505,365.19627201191787,3.177155647531488e-05,27.527217094832707,353.50524942340115,9.357506115167173,1031.8570437936587,19.676861857228378,2.3880256553755386,61.683826984860815
1760,0.004855193922267064,365.19105858416896,3.16192753008433e-05,27.535315496048508,352.16632523732835,9.357506115167167,1028.0017980734513,19.48202139724201,2.3779409893286845,61.439709176518654
1761,0.005061677774794542,365.18583467692525,3.147042879850035e-05,27.58244492676384,351.826017880578,10.250815952789228,1026.467764783635,19.37625065283729,2.384702866852591,61.38151865529255
1762,0.005268157498080923,365.1807930878831,3.132654518643561e-05,27.524119161033035,349.9221769440824,10.254238595845226,1021.9774535018936,19.321692060894065,2.370492991035963,60.98223415302043
1763,0.0054746330914658995,365.17598533893255,3.1187961390120065e-05,27.54056569439588,349.61743328203454,10.257661238901257,1021.5267743290302,19.328870249931427,2.3687397391128293,60.90020806026473
1764,0.005681104555649586,365.1714182699924,3.10546302373391e-05,27.53422671484588,348.5420713599458,10.261083881957273,1018.7987704528952,19.264766513642822,2.360802012776622,60.67746701787969
1765,0.0058875718902198304,365.16708492197284,3.092638575211131e-05,27.55600550870495,348.60545740621194,10.264506525013294,1019.5055077042672,19.33946725544573,2.359340893737489,60.652602534532335
1766,0.006094035095564346,365.1629744181866,3.0803030065527375e-05,27.69634218716612,351.1550916001979,11.45216366545333,1026.6092451440106,19.534446747759915,2.389082311080622,61.10476978149111
1767,0.006300494171835984,365.15907511406465,3.068436163947158e-05,27.8519074483446,353.741358862427,11.455586308509346,1033.77293609835,19.619972923223955,2.408088833223492,61.60952887265503
1768,0.006506949118742225,365.1553755842379,3.0570184198144246e-05,27.90149821780049,354.2170334770534,11.459008951565362,1035.6581366001017,19.668584802228818,2.4128072595998384,61.67919350795512
1769,0.006713399936670785,365.15186491419956,3.0460309330648603e-05,27.9211387999648,353.81012029118483,11.462431594621398,1035.1451932558048,19.62566046037552,2.411638084575193,61.58610635890736
1770,0.006919846625646011,365.14853276890574,3.0354557029478723e-05,27.90280625041856,352.613658396653,11.465854237677425,1032.6446882529565,19.556486459031834,2.40502054691423,61.338208307716016
