Year,Emissions.HFC134a eq Emissions,Ozone Forcing.Montreal gases equivalent effective stratospheric chlorine,Minor GHGs Forcing.Montreal Gases Effective Radiative Forcing,Emissions.Total CH4 Emissions,Emissions.CO Emissions,Emissions.Total N2O Emissions,Emissions.Total NOx Emissions,Emissions.Total SO2 Emissions,Emissions.VOC Emissions,CO2 Forcing.Atmos CO2 exogenous
2206,230.66015608509719,182.66721021077805,0.034283318612662025,84.71842319488327,247.4418463310972,7295.417806965048,24.706394798604496,3.3164395906775037,45.987580799368665,402.8659947713216
2207,229.74941735131156,179.73655426320863,0.033909506536393394,84.36486734858147,246.4434115946412,7285.402715463856,24.55051204490604,3.271591400882156,45.83364235127305,402.8039957682292
2208,228.8376695010175,176.81524588885438,0.033539454668880475,84.01131150227967,245.4449768581852,7275.387623962665,24.39462929120757,3.2267432110868084,45.67970390317743,402.73999786376953
2209,227.9249078449763,173.90313920928827,0.03317311812373806,83.65775565597785,244.4465421217292,7265.372532461473,24.238746537509112,3.1818950212914605,45.52576545508181,402.6759999593099
2210,227.01112781987425,171.00009102300265,0.03281045262628136,83.30419980967605,243.4481073852732,7255.357440960282,24.08286378381065,3.137046831496113,45.371827006986194,402.609992980957
2211,226.0963249845581,168.10596074803573,0.03245141450365866,82.95064396337425,242.4496726488172,7245.34234945909,23.92698103011219,3.0921986417007656,45.21788855889058,402.5440012613933
2212,225.18049501635025,165.22061036601426,0.032095960675178795,82.59708811707243,241.4512379123612,7235.327257957899,23.77109827641373,3.047350451905418,45.06395011079496,402.4769999186198
2213,224.26363370751304,162.34390436757306,0.031744048642827864,82.24353227077063,240.4528031759052,7225.312166456707,23.61521552271527,3.0025022621100708,44.91001166269934,402.4090016682943
2214,223.34573696180144,159.47570969911155,0.03139563648197074,81.88997642446883,239.45436843944924,7215.297074955516,23.45933276901681,2.9576540723147238,44.75607321460373,402.3410034179688
2215,222.4268007911312,156.61589571085102,0.031050682832232862,81.53642057816703,238.45593370299324,7205.281983454324,23.303450015318347,2.9128058825193754,44.60213476650811,402.2720006306966
2216,221.506821312358,153.76433410615527,0.03070914688855771,81.18286473186521,237.45749896653723,7195.2668919531325,23.147567261619887,2.867957692724028,44.44819631841249,402.2020034790039
2217,220.58579474414435,150.92089889208023,0.030370988392435738,80.8293088855634,236.45906423008125,7185.251800451942,22.991684507921427,2.823109502928681,44.29425787031688,402.1319986979167
2218,219.66371740392182,148.08546633111862,0.030036167623300712,80.4757530392616,235.46062949362525,7175.23670895075,22.835801754222967,2.778261313133333,44.14031942222125,402.06199900309247
