Year,Emissions.HFC134a eq Emissions,Ozone Forcing.Montreal gases equivalent effective stratospheric chlorine,Minor GHGs Forcing.Montreal Gases Effective Radiative Forcing,Emissions.CO Emissions,Emissions.Total NOx Emissions,Emissions.Total SO2 Emissions,Emissions.VOC Emissions,N2O Forcing.Atmos N2O exogenous,CH4 Forcing.Atmos CH4 exogenous,CO2 Forcing.Atmos CO2 exogenous
1750,0.0,344.3627591056,0.0,406.2903038989944,20.16213795081316,4.3947611780919,67.30101512737843,271.57,798.79926,278.00745
1751,0.0,344.3627591056,0.0,406.2903038989944,20.16213795081316,4.3947611780919,67.30101512737843,271.57,798.79926,278.0183
1752,0.0,344.3627591056,0.0,406.2903038989944,20.16213795081316,4.3947611780919,67.30101512737843,271.57,798.79926,278.02832
1753,0.0,344.3627591056,0.0,406.2903038989944,20.16213795081316,4.3947611780919,67.30101512737843,271.57,798.79926,278.03833
1754,0.0,344.3627591056,0.0,406.2903038989944,20.16213795081316,4.3947611780919,67.30101512737843,271.57,798.79926,278.05832
1755,0.0,344.3627591056,0.0,406.2903038989944,20.16213795081316,4.3947611780919,67.30101512737843,271.57,798.79926,278.0783
1756,0.0,344.3627591056,0.0,406.2903038989944,20.16213795081316,4.3947611780919,67.30101512737843,271.57,798.79926,278.08838
1757,0.0,344.3627591056,0.0,406.2903038989944,20.16213795081316,4.3947611780919,67.30101512737843,271.57,798.79926,278.0984
1758,0.0,344.3627591056,0.0,406.2903038989944,20.16213795081316,4.3947611780919,67.30101512737843,271.57,798.79926,278.1084
1759,0.0,344.3627591056,0.0,406.2903038989944,20.16213795081316,4.3947611780919,67.30101512737843,271.57,798.79926,278.11838
1760,0.0,344.3627591056,0.0,406.2903038989944,20.16213795081316,4.3947611780919,67.30101512737843,271.57,798.79926,278.1384
1761,0.0,344.3627591056,0.0,406.2903038989944,20.16213795081316,4.3947611780919,67.30101512737843,271.57,798.79926,278.15848
1762,0.0,344.3627591056,0.0,406.2903038989944,20.16213795081316,4.3947611780919,67.30101512737843,271.57,798.79926,278.18848
