,forest,non-forest,grass,cropland,degraded
2199.0,3807.8784000000005,4653.2904,2642.91985,1784.623925,104.343
2200.0,3807.8784000000005,4653.2904,2642.91985,1784.623925,104.343
2201.0,3807.8784000000005,4653.2906,2642.91985,1784.623925,104.343
2202.0,3807.8784000000005,4653.2904,2642.91985,1784.623925,104.343
2203.0,3807.8784,4653.2904,2642.91985,1784.623925,104.343
2204.0,3807.8783,4653.2904,2642.91985,1784.623925,104.343
2205.0,3807.8783000000003,4653.2906,2642.91985,1784.623925,104.343
2206.0,3807.8784,4653.2904,2642.91985,1784.623925,104.343
2207.0,3807.8784000000005,4653.2904,2642.91985,1784.623925,104.343
2208.0,3807.8784,4653.2904,2642.91985,1784.623925,104.343
2209.0,3807.8784000000005,4653.2904,2642.91985,1784.623925,104.343
2210.0,3807.8783000000003,4653.2904,2642.91985,1784.623925,104.343
2211.0,3807.8784,4653.2904,2642.91985,1784.623925,104.343
2212.0,3807.8784,4653.2904,2642.91985,1784.623925,104.343
2213.0,3807.8784,4653.2904,2642.91985,1784.623925,104.343
2214.0,3807.8785,4653.2906,2642.91985,1784.623925,104.343
2215.0,3807.8783000000003,4653.2904,2642.91985,1784.623925,104.343
2216.0,3807.8784,4653.2906,2642.91985,1784.623925,104.343
2217.0,3807.8785,4653.2904,2642.91985,1784.623925,104.343
2218.0,3807.8784000000005,4653.2906,2642.91985,1784.623925,104.343
2219.0,3807.8784,4653.2904,2642.91985,1784.623925,104.343
2220.0,3807.8783000000003,4653.2906,2642.91985,1784.623925,104.343
2221.0,3807.8783000000003,4653.2904,2642.91985,1784.623925,104.343
2222.0,3807.8783000000003,4653.2904,2642.91985,1784.623925,104.343
2223.0,3807.8784,4653.2904,2642.91985,1784.623925,104.343
2224.0,3807.8784,4653.2904,2642.91985,1784.623925,104.343
2225.0,3807.8784000000005,4653.2904,2642.91985,1784.623925,104.343
2226.0,3807.8783000000003,4653.2906,2642.91985,1784.623925,104.343
2227.0,3807.8783000000003,4653.2904,2642.91985,1784.623925,104.343
2228.0,3807.8784000000005,4653.2904,2642.91985,1784.623925,104.343
2229.0,3807.8785000000007,4653.2906,2642.91985,1784.623925,104.343
2230.0,3807.8784000000005,4653.2904,2642.91985,1784.623925,104.343
2231.0,3807.8783000000003,4653.2906,2642.91985,1784.623925,104.343
2232.0,3807.8784,4653.2904,2642.91985,1784.623925,104.343
2233.0,3807.8785000000003,4653.2904,2642.91985,1784.623925,104.343
2234.0,3807.8785000000003,4653.2904,2642.91985,1784.623925,104.343
2235.0,3807.8784000000005,4653.2904,2642.91985,1784.623925,104.343
2236.0,3807.8784000000005,4653.2904,2642.91985,1784.623925,104.343
2237.0,3807.8783000000003,4653.2904,2642.91985,1784.623925,104.343
2238.0,3807.8783000000003,4653.2904,2642.91985,1784.623925,104.343
2239.0,3807.8784,4653.2904,2642.91985,1784.623925,104.343
2240.0,3807.8784,4653.2904,2642.91985,1784.623925,104.343
2241.0,3807.8783000000003,4653.2904,2642.91985,1784.623925,104.343
2242.0,3807.8784000000005,4653.2904,2642.91985,1784.623925,104.343
2243.0,3807.8783000000003,4653.2904,2642.91985,1784.623925,104.343
2244.0,3807.8784000000005,4653.2906,2642.91985,1784.623925,104.343
2245.0,3807.8784000000005,4653.2904,2642.91985,1784.623925,104.343
2246.0,3807.8785000000007,4653.2904,2642.91985,1784.623925,104.343
2247.0,3807.8783000000003,4653.2904,2642.91985,1784.623925,104.343
2248.0,3807.8784,4653.2904,2642.91985,1784.623925,104.343
2249.0,3807.8785000000003,4653.2904,2642.91985,1784.623925,104.343
2250.0,3807.8785000000007,4653.2904,2642.91985,1784.623925,104.343
2251.0,3807.8784,4653.2904,2642.91985,1784.623925,104.343
2252.0,3807.8784000000005,4653.2904,2642.91985,1784.623925,104.343
2253.0,3807.8783000000003,4653.2906,2642.91985,1784.623925,104.343
2254.0,3807.8784,4653.2904,2642.91985,1784.623925,104.343
2255.0,3807.8784000000005,4653.2904,2642.91985,1784.623925,104.343
2256.0,3807.8783000000003,4653.2904,2642.91985,1784.623925,104.343
2257.0,3807.8785000000003,4653.2904,2642.91985,1784.623925,104.343
2258.0,3807.8785000000003,4653.2904,2642.91985,1784.623925,104.343
2259.0,3807.8785000000003,4653.2904,2642.91985,1784.623925,104.343
2260.0,3807.8785,4653.2904,2642.91985,1784.623925,104.343
2261.0,3807.8784,4653.2904,2642.91985,1784.623925,104.343
2262.0,3807.8784,4653.2904,2642.91985,1784.623925,104.343
2263.0,3807.8783000000003,4653.2904,2642.91985,1784.623925,104.343
2264.0,3807.8784000000005,4653.2904,2642.91985,1784.623925,104.343
2265.0,3807.8784000000005,4653.2904,2642.91985,1784.623925,104.343
2266.0,3807.8783000000003,4653.2904,2642.91985,1784.623925,104.343
2267.0,3807.8783000000003,4653.2904,2642.91985,1784.623925,104.343
2268.0,3807.8784000000005,4653.2904,2642.91985,1784.623925,104.343
2269.0,3807.8785,4653.2904,2642.91985,1784.623925,104.343
2270.0,3807.8783000000003,4653.2904,2642.91985,1784.623925,104.343
2271.0,3807.8784000000005,4653.2904,2642.91985,1784.623925,104.343
2272.0,3807.8783000000003,4653.2904,2642.91985,1784.623925,104.343
2273.0,3807.8785000000003,4653.2904,2642.91985,1784.623925,104.343
2274.0,3807.8785,4653.2904,2642.91985,1784.623925,104.343
2275.0,3807.8785000000003,4653.2906,2642.91985,1784.623925,104.343
2276.0,3807.8784000000005,4653.2904,2642.91985,1784.623925,104.343
2277.0,3807.8783000000003,4653.2904,2642.91985,1784.623925,104.343
2278.0,3807.8784000000005,4653.2904,2642.91985,1784.623925,104.343
2279.0,3807.8784000000005,4653.2904,2642.91985,1784.623925,104.343
2280.0,3807.8784000000005,4653.2904,2642.91985,1784.623925,104.343
2281.0,3807.8785,4653.2906,2642.91985,1784.623925,104.343
2282.0,3807.8785,4653.2904,2642.91985,1784.623925,104.343
2283.0,3807.8784,4653.2904,2642.91985,1784.623925,104.343
2284.0,3807.8783000000003,4653.2904,2642.91985,1784.623925,104.343
2285.0,3807.8783000000003,4653.2904,2642.91985,1784.623925,104.343
2286.0,3807.8783000000003,4653.2904,2642.91985,1784.623925,104.343
2287.0,3807.8783000000003,4653.2904,2642.91985,1784.623925,104.343
2288.0,3807.8784,4653.2904,2642.91985,1784.623925,104.343
2289.0,3807.8783000000003,4653.2904,2642.91985,1784.623925,104.343
2290.0,3807.8784000000005,4653.2904,2642.91985,1784.623925,104.343
2291.0,3807.8784,4653.2904,2642.91985,1784.623925,104.343
2292.0,3807.8784,4653.2906,2642.91985,1784.623925,104.343
2293.0,3807.8785000000003,4653.2904,2642.91985,1784.623925,104.343
2294.0,3807.8785,4653.2904,2642.91985,1784.623925,104.343
2295.0,3807.8783000000003,4653.2904,2642.91985,1784.623925,104.343
2296.0,3807.8783000000003,4653.2904,2642.91985,1784.623925,104.343
2297.0,3807.8783000000003,4653.2906,2642.91985,1784.623925,104.343
2298.0,3807.8784000000005,4653.2904,2642.91985,1784.623925,104.343
2299.0,3807.8784000000005,4653.2906,2642.91985,1784.623925,104.343
2300.0,3807.8785000000003,4653.2906,2642.91985,1784.623925,104.343
