Year,="Run 1: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 2: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 3: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 4: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 5: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 6: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 7: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 8: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 9: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 10: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 11: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 12: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 13: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 14: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 15: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 16: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 17: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 18: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 19: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 20: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 21: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 22: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 23: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 24: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 25: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 26: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 27: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 28: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 29: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 30: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 31: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 32: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 33: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 34: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 35: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 36: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 37: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 38: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 39: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 40: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 41: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 42: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 43: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 44: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 45: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 46: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 47: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 48: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 49: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 50: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 51: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 52: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 53: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 54: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 55: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 56: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 57: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 58: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 59: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 60: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 61: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 62: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 63: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 64: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 65: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 66: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 67: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 68: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 69: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 70: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 71: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 72: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 73: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 74: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 75: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 76: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 77: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 78: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 79: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 80: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 81: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 82: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 83: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 84: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 85: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 86: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 87: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 88: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 89: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 90: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 91: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 92: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 93: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 94: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 95: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 96: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 97: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 98: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 99: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 100: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 1: Grass.grassland net primary production[1]",="Run 2: Grass.grassland net primary production[1]",="Run 3: Grass.grassland net primary production[1]",="Run 4: Grass.grassland net primary production[1]",="Run 5: Grass.grassland net primary production[1]",="Run 6: Grass.grassland net primary production[1]",="Run 7: Grass.grassland net primary production[1]",="Run 8: Grass.grassland net primary production[1]",="Run 9: Grass.grassland net primary production[1]",="Run 10: Grass.grassland net primary production[1]",="Run 11: Grass.grassland net primary production[1]",="Run 12: Grass.grassland net primary production[1]",="Run 13: Grass.grassland net primary production[1]",="Run 14: Grass.grassland net primary production[1]",="Run 15: Grass.grassland net primary production[1]",="Run 16: Grass.grassland net primary production[1]",="Run 17: Grass.grassland net primary production[1]",="Run 18: Grass.grassland net primary production[1]",="Run 19: Grass.grassland net primary production[1]",="Run 20: Grass.grassland net primary production[1]",="Run 21: Grass.grassland net primary production[1]",="Run 22: Grass.grassland net primary production[1]",="Run 23: Grass.grassland net primary production[1]",="Run 24: Grass.grassland net primary production[1]",="Run 25: Grass.grassland net primary production[1]",="Run 26: Grass.grassland net primary production[1]",="Run 27: Grass.grassland net primary production[1]",="Run 28: Grass.grassland net primary production[1]",="Run 29: Grass.grassland net primary production[1]",="Run 30: Grass.grassland net primary production[1]",="Run 31: Grass.grassland net primary production[1]",="Run 32: Grass.grassland net primary production[1]",="Run 33: Grass.grassland net primary production[1]",="Run 34: Grass.grassland net primary production[1]",="Run 35: Grass.grassland net primary production[1]",="Run 36: Grass.grassland net primary production[1]",="Run 37: Grass.grassland net primary production[1]",="Run 38: Grass.grassland net primary production[1]",="Run 39: Grass.grassland net primary production[1]",="Run 40: Grass.grassland net primary production[1]",="Run 41: Grass.grassland net primary production[1]",="Run 42: Grass.grassland net primary production[1]",="Run 43: Grass.grassland net primary production[1]",="Run 44: Grass.grassland net primary production[1]",="Run 45: Grass.grassland net primary production[1]",="Run 46: Grass.grassland net primary production[1]",="Run 47: Grass.grassland net primary production[1]",="Run 48: Grass.grassland net primary production[1]",="Run 49: Grass.grassland net primary production[1]",="Run 50: Grass.grassland net primary production[1]",="Run 51: Grass.grassland net primary production[1]",="Run 52: Grass.grassland net primary production[1]",="Run 53: Grass.grassland net primary production[1]",="Run 54: Grass.grassland net primary production[1]",="Run 55: Grass.grassland net primary production[1]",="Run 56: Grass.grassland net primary production[1]",="Run 57: Grass.grassland net primary production[1]",="Run 58: Grass.grassland net primary production[1]",="Run 59: Grass.grassland net primary production[1]",="Run 60: Grass.grassland net primary production[1]",="Run 61: Grass.grassland net primary production[1]",="Run 62: Grass.grassland net primary production[1]",="Run 63: Grass.grassland net primary production[1]",="Run 64: Grass.grassland net primary production[1]",="Run 65: Grass.grassland net primary production[1]",="Run 66: Grass.grassland net primary production[1]",="Run 67: Grass.grassland net primary production[1]",="Run 68: Grass.grassland net primary production[1]",="Run 69: Grass.grassland net primary production[1]",="Run 70: Grass.grassland net primary production[1]",="Run 71: Grass.grassland net primary production[1]",="Run 72: Grass.grassland net primary production[1]",="Run 73: Grass.grassland net primary production[1]",="Run 74: Grass.grassland net primary production[1]",="Run 75: Grass.grassland net primary production[1]",="Run 76: Grass.grassland net primary production[1]",="Run 77: Grass.grassland net primary production[1]",="Run 78: Grass.grassland net primary production[1]",="Run 79: Grass.grassland net primary production[1]",="Run 80: Grass.grassland net primary production[1]",="Run 81: Grass.grassland net primary production[1]",="Run 82: Grass.grassland net primary production[1]",="Run 83: Grass.grassland net primary production[1]",="Run 84: Grass.grassland net primary production[1]",="Run 85: Grass.grassland net primary production[1]",="Run 86: Grass.grassland net primary production[1]",="Run 87: Grass.grassland net primary production[1]",="Run 88: Grass.grassland net primary production[1]",="Run 89: Grass.grassland net primary production[1]",="Run 90: Grass.grassland net primary production[1]",="Run 91: Grass.grassland net primary production[1]",="Run 92: Grass.grassland net primary production[1]",="Run 93: Grass.grassland net primary production[1]",="Run 94: Grass.grassland net primary production[1]",="Run 95: Grass.grassland net primary production[1]",="Run 96: Grass.grassland net primary production[1]",="Run 97: Grass.grassland net primary production[1]",="Run 98: Grass.grassland net primary production[1]",="Run 99: Grass.grassland net primary production[1]",="Run 100: Grass.grassland net primary production[1]"
2000,61.6906868564,56.5150915283,55.2061507159,52.1354461363,66.7843811709,58.76682681,64.080937325,61.6505963172,54.9347583747,55.8256094702,57.9881459583,54.4262470115,60.2758742671,52.5565022036,61.9541108258,51.9665877725,65.3827277054,62.0430308757,57.672560709,58.2130596759,57.1285617745,57.9415282426,49.4943749814,57.0004080045,57.6677632895,58.3674316499,61.4515908364,58.4643714613,56.0105028143,66.1773033072,49.6149998458,63.8672178801,62.8574487305,57.4963685526,63.9414387982,58.4529363529,63.9654166648,66.5384055149,55.7800841075,52.6726102702,59.1139302733,53.488718187,57.0465043883,59.5679576047,66.0372051286,64.0149178959,51.3606317933,56.660983772,54.4973876401,58.9825495211,63.7878096788,50.398601388,62.6328485552,65.513391473,63.3497716868,60.1641988452,59.6864856251,63.6695385227,60.7389482182,65.1023412967,54.5996645685,54.3965775645,59.0105025442,54.1150510678,51.6838362161,60.6975614113,60.7109488275,65.1393046273,54.953030873,59.198640363,55.9701682669,63.3927847718,62.717085791,63.5441411904,49.2486822799,60.2213551872,61.2313977756,59.6722332586,51.9275378766,57.7212641725,53.1784131453,62.7958918491,55.2291616304,53.5173918189,50.2075902315,53.6851181018,63.3537030653,58.8880815225,66.2122722803,55.519918606,63.8957485716,51.0751775514,57.2015121243,62.5111996793,62.2879585909,55.3140502746,54.9653835563,63.6536889924,55.441828281,65.5518087301,15.4593949165,15.0726506623,16.1704197939,15.3017476024,18.5790300214,19.4137528492,20.7018293822,18.2749911456,19.3846361169,17.6757211347,18.5114210999,15.7803266678,16.1422212697,16.032098631,18.4566081656,19.526323019,20.0981346881,15.3680510683,15.4625336923,16.3199893081,16.4674849773,19.4718591159,18.4946006599,18.3147968735,17.0998767877,18.0734253866,20.4051494402,17.8511513228,20.8969507691,19.3689884319,21.2274360863,20.6631423226,19.6109252067,15.5711026761,18.9803560108,15.9075421479,15.8736427483,21.0521192331,16.1403594185,15.647674494,18.7356134413,15.648486567,21.5008909067,18.2557406956,18.4733950972,20.3053636266,21.4602927886,15.6212230023,15.0582998471,19.1698664141,20.9398601035,16.7048481041,18.0161677151,18.7882064482,14.8331032379,19.7496203642,19.9709149836,16.6571456186,19.3624182453,18.2290430758,18.3476120189,20.8981485222,15.8125672934,20.9785669988,21.115798863,20.4556715592,16.5377243693,17.0933564005,19.7664002802,21.8787169656,17.5136238806,20.6708810142,16.8506152564,21.0784393971,17.2721402861,19.8937053071,19.9712475663,19.9825109365,15.8374874978,17.3207031563,18.1057524942,15.3433534144,17.3070835697,16.2947559759,16.9933107093,15.9768826817,19.9039029011,17.7163666024,20.641594111,15.8294628695,17.0277496717,16.7811701941,15.2415875059,19.130345841,20.149715162,15.1941945952,18.4719164814,17.5345215274,15.2913805793,19.6948011189
