,forest_to_forest,forest_to_grass,forest_to_cropland,forest_to_degraded,grass_to_forest,grass_to_grass,grass_to_cropland,grass_to_degraded,cropland_to_forest,cropland_to_grass,cropland_to_cropland,cropland_to_degraded,degraded_to_forest,degraded_to_grass,degraded_to_cropland,degraded_to_degraded
2015.0,0.0,0.0,0.0,0.3647359581947327,1.975327362060547,0.0,0.0,0.6504636354923249,0.6503713607788058,3.7423072013855005,0.0,0.43020921890661123,0.0,0.0,0.0,0.0
2016.0,0.0,0.0,0.0,0.36493107557296756,1.9779796325683596,0.0,0.0,0.6504701315402985,0.654521568298339,3.7383614768981914,0.0,0.43000760980807246,0.0,0.0,0.0,0.0
2017.0,0.0,0.0,0.0,0.36538749213218696,1.9796337829589845,0.0,0.0,0.6503106387376785,0.6444972930908186,3.7486830276489282,0.0,0.4297106875117868,0.0,0.0,0.0,0.0
2018.0,0.0,0.0,0.0,0.3658806287050247,1.966277136230469,0.0,0.0,0.6501459967851639,0.6439767135620151,3.7495324539184587,0.0,0.42938217472918333,0.0,0.0,0.0,0.0
2019.0,0.0,0.0,0.0,0.36656643569469455,1.9630025390625,0.0,0.0,0.6498582634449006,0.6459479095458995,3.747959351348877,0.0,0.4289841176249087,0.0,0.0,0.0,0.0
2020.0,0.0,0.0,0.0,0.35506136612892153,1.8141242126464843,0.0,0.0,0.6470945862695575,0.8377344680786116,2.0303749420166017,0.0,0.42588504495900126,0.0,0.0,0.0,0.0
2021.0,0.0,0.0,0.0,0.3562966898620129,1.8151892822265625,0.0,0.0,0.6465411278516054,0.8538464126586902,2.0149464050292956,0.0,0.42520309848710897,0.0,0.0,0.0,0.0
2022.0,0.0,0.0,0.0,0.3578142439842224,1.8262471801757814,0.0,0.0,0.6461920403003694,0.8607192932128918,2.0092413208007827,0.0,0.42403469846220687,0.0,0.0,0.0,0.0
2023.0,0.0,0.0,0.0,0.3594649201989174,1.8444212890625002,0.0,0.0,0.6460221874289215,0.851581460571289,2.0198599678039564,0.0,0.42255385896367953,0.0,0.0,0.0,0.0
2024.0,0.0,0.0,0.0,0.3551147409677506,1.8396244140625,0.0,0.0,0.6384700414583087,0.8312167846679657,2.0283232551574724,0.0,0.4344561122688465,0.0,0.0,0.0,0.0
2025.0,0.0,0.0,1.452835009765625,0.356230415648222,2.3306293701171876,0.0,2.326113198089601,0.6383604344427586,0.0,0.0,0.0,0.4334500525336713,0.0,0.0,0.0,0.0
2026.0,0.0,0.0,1.4206329711914059,0.35629894442558285,2.3237222473144534,0.0,2.360104164886476,0.6365038631319999,0.0,0.0,0.0,0.4352381346151233,0.0,0.0,0.0,0.0
2027.0,0.0,0.0,1.3574710815429718,0.35629428735375407,2.240769104003906,0.0,2.423524562072757,0.6362503127515318,0.0,0.0,0.0,0.43549635791219776,0.0,0.0,0.0,0.0
2028.0,0.0,0.0,1.2968638549804687,0.3561196816742421,2.2032397338867185,0.0,2.484184988403321,0.6363712639689446,0.0,0.0,0.0,0.43554993691053245,0.0,0.0,0.0,0.0
2029.0,0.0,0.0,1.2368766357421848,0.35621532886624335,2.175215148925781,0.0,2.5442535736083975,0.6361949048161507,0.0,0.0,0.0,0.4356307161668316,0.0,0.0,0.0,0.0
2030.0,0.0,0.0,2.960140393066407,0.3097510667800904,2.037242723083496,0.0,8.37310596046448,0.5914087420463563,0.0,0.0,0.0,0.40254020335376267,0.0,0.0,0.0,0.0
2031.0,0.0,0.0,2.9433585693359348,0.30949429352283475,2.019536869812012,0.0,8.392898929405215,0.5886523118972777,0.0,0.0,0.0,0.40555335586667063,0.0,0.0,0.0,0.0
2032.0,0.0,0.0,2.8390679809570294,0.3086514648914337,1.9951734039306641,0.0,8.499202399253846,0.5874824226379395,0.0,0.0,0.0,0.40756611829996114,0.0,0.0,0.0,0.0
