,wood_harvest_biomass
1140.0,0.03039942216128111
1141.0,0.030467170057818294
1142.0,0.03054647776298225
1143.0,0.030675219371914864
1144.0,0.03079308965243399
1145.0,0.030799709958955646
1146.0,0.0309892725199461
1147.0,0.03108223178423941
1148.0,0.03116555162705481
1149.0,0.031285498989745975
1150.0,0.03133529797196388
1151.0,0.031113618053495884
1152.0,0.03157539269886911
1153.0,0.03168323030695319
1154.0,0.03178258100524545
1155.0,0.03184713306836784
1156.0,0.03198631736449897
1157.0,0.031797647941857576
1158.0,0.032190189929679036
1159.0,0.03205387876369059
1160.0,0.032398052513599396
1161.0,0.03247656370513141
1162.0,0.03260625200346112
1163.0,0.03270511399023235
1164.0,0.03281363076530397
1165.0,0.03292442043311894
1166.0,0.03303249948658049
1167.0,0.03314156527630985
1168.0,0.033251309767365456
1169.0,0.033353974809870124
1170.0,0.03346404270268977
1171.0,0.03358262334950268
1172.0,0.033690538723021746
1173.0,0.03380640014074743
1174.0,0.0339202587492764
1175.0,0.03403484052978456
1176.0,0.03412345005199313
1177.0,0.03426498151384294
1178.0,0.03437886852771044
1179.0,0.034467039396986365
1180.0,0.03461698000319302
1181.0,0.03473656834103167
1182.0,0.03484741388820112
1183.0,0.03496131580322981
1184.0,0.03470790036953986
1185.0,0.03520766529254615
1186.0,0.03533095843158662
1187.0,0.03524879436008632
1188.0,0.035588657949119806
1189.0,0.03571020462550223
1190.0,0.03553576651029289
1191.0,0.03571888851001859
1192.0,0.03609288507141173
1193.0,0.03621850162744522
1194.0,0.036351389018818736
1195.0,0.036478952039033175
1196.0,0.036611487390473485
1197.0,0.03674645908176899
1198.0,0.03686454356648028
1199.0,0.03700209967792034
1200.0,0.04352792422287166
1201.0,0.0436084836255759
1202.0,0.04370826273225248
1203.0,0.043797117890790105
1204.0,0.043884616577997804
1205.0,0.04396749893203378
1206.0,0.04406563239172101
1207.0,0.04410856240428984
1208.0,0.04424213198944926
1209.0,0.04433512291871011
1210.0,0.044436950935050845
1211.0,0.04452930483967066
1212.0,0.044623798690736294
1213.0,0.04472542041912675
1214.0,0.044820606242865324
1215.0,0.04491180220793467
1216.0,0.0449618305756303
1217.0,0.04513167120603612
1218.0,0.04524178502470022
1219.0,0.045337272644246696
1220.0,0.045460099488991546
1221.0,0.045566854139906354
1222.0,0.04567613597464515
1223.0,0.04572855406149756
1224.0,0.04591358530888101
1225.0,0.0459992611213238
1226.0,0.046147138011292554
1227.0,0.046274812186311465
1228.0,0.046382480788452085
1229.0,0.046526835634722374
1230.0,0.04664556730131153
1231.0,0.04678116861032322
1232.0,0.04691902603372
1233.0,0.0470355211145943
1234.0,0.047191464676870964
1235.0,0.04733215173473582
1236.0,0.047473385668126866
1237.0,0.047618994634831324
1238.0,0.04776711204613093
1239.0,0.04791788120928686
1240.0,0.04806183591426816
1241.0,0.04821922398696188
1242.0,0.048383376240963116
1243.0,0.04854341990721878
1244.0,0.04870705265784636
1245.0,0.04887483190395869
