,wood_harvest_area
1447.0,13.148659199476242
1448.0,13.206202387809753
1449.0,13.206230029463768
1450.0,13.202358677983284
1451.0,13.198293924331665
1452.0,13.195516169071198
1453.0,13.19357867538929
1454.0,13.192565113306046
1455.0,13.193898126482964
1456.0,13.19572813808918
1457.0,13.199760735034943
1458.0,13.205712676048279
1459.0,13.213409528136253
1460.0,13.223784863948822
1461.0,13.23772057890892
1462.0,13.254230618476868
1463.0,13.275365114212036
1464.0,13.303442597389221
1465.0,13.33618338406086
1466.0,13.378562420606613
1467.0,13.431266844272614
1468.0,13.498211055994034
1469.0,13.585352629423141
1470.0,13.700327277183533
1471.0,13.858077391982079
1472.0,14.08270575106144
1473.0,14.425000980496407
1474.0,14.981358855962753
1475.0,15.147587344050407
1476.0,15.139048472046852
1477.0,15.131209015846252
1478.0,15.122975051403046
1479.0,15.115505889058113
1480.0,15.107866078615189
1481.0,15.10002987086773
1482.0,15.092989087104797
1483.0,15.085795387625694
1484.0,15.078494399785995
1485.0,15.071557611227036
1486.0,15.063012450933456
1487.0,15.05832627415657
1488.0,15.05249908566475
1489.0,15.04641754925251
1490.0,15.040514335036278
1491.0,15.034502133727074
1492.0,15.029146566987038
1493.0,15.023850589990616
1494.0,15.017613261938095
1495.0,15.013688191771507
1496.0,15.00893047451973
1497.0,15.004290491342545
1498.0,15.000063985586166
1499.0,14.996063143014908
1500.0,15.011120438575745
1501.0,15.004842013120651
1502.0,14.997675091028214
1503.0,14.991085022687912
1504.0,14.985063269734383
1505.0,14.979607000946999
1506.0,14.97494761645794
1507.0,14.968360230326653
1508.0,14.96799248456955
1509.0,14.963662713766098
1510.0,14.960230275988579
1511.0,14.965313002467155
1512.0,14.962175354361534
1513.0,14.970211610198021
1514.0,14.975768327713013
1515.0,14.983218938112259
1516.0,14.993326961994171
1517.0,15.006730735301971
1518.0,15.02415157854557
1519.0,15.046566843986511
1520.0,15.070958137512207
1521.0,15.111940637230873
1522.0,15.159442335367203
1523.0,15.221829056739807
1524.0,15.305289879441261
1525.0,15.420221582055092
1526.0,15.580477476119995
1527.0,15.836109355092049
1528.0,15.874570935964584
1529.0,15.86284738779068
1530.0,15.850426584482193
1531.0,15.83659054338932
1532.0,15.820730805397034
1533.0,15.813831433653831
1534.0,15.801921993494034
1535.0,15.78690691292286
1536.0,15.77859503030777
1537.0,15.767197504639626
1538.0,15.752767369151115
1539.0,15.744855299592018
1540.0,15.72926789522171
1541.0,15.723152428865433
1542.0,15.712723657488823
1543.0,15.702386483550072
1544.0,15.686794236302376
1545.0,15.679853081703186
1546.0,15.667859733104706
1547.0,15.663026198744774
1548.0,15.650556191802025
1549.0,15.642307475209236
1550.0,15.635786533355713
1551.0,15.623678028583527
1552.0,15.608845874667168
1553.0,15.594645753502846
1554.0,15.585930064320564
1555.0,15.573477372527122
1556.0,15.566124647855759
1557.0,15.552077651023865
1558.0,15.54545184969902
1559.0,15.53562217950821
1560.0,15.526094764471054
1561.0,15.51185704767704
1562.0,15.50801120698452
1563.0,15.499449342489243
1564.0,15.491586610674858
1565.0,15.483839213848114
1566.0,15.476440131664276
1567.0,15.464680552482605
1568.0,15.46293905377388
1569.0,15.45321500301361
1570.0,15.447835326194763
1571.0,15.438471108675003
1572.0,15.416425079107285
1573.0,15.401687264442444
1574.0,15.389320105314255
1575.0,15.374206274747849
1576.0,15.362311005592346
1577.0,15.352449834346771
1578.0,15.340509593486786
