,wood_harvest_area
2015.0,132.0550982952118
2016.0,132.76148962974548
2017.0,132.49377369880676
2018.0,132.0182399749756
2019.0,131.84119296073914
2020.0,132.3734290599823
2021.0,133.09903383255005
2022.0,134.44722700119019
2023.0,137.02705693244934
2024.0,141.79114651679993
2025.0,150.0101284980774
2026.0,153.70578360557556
2027.0,153.9613950252533
2028.0,154.38057279586792
2029.0,155.1342043876648
2030.0,156.2676339149475
2031.0,157.89892196655273
2032.0,160.34430980682373
2033.0,164.38580656051636
2034.0,166.2030782699585
2035.0,166.65409803390503
2036.0,167.00405263900757
2037.0,167.36940479278564
2038.0,167.80813360214233
2039.0,168.22818803787231
2040.0,168.7631711959839
2041.0,169.16610431671143
2042.0,169.6602725982666
2043.0,170.1136975288391
2044.0,170.44992351531982
2045.0,170.90953540802002
2046.0,171.18591451644897
2047.0,171.50031805038452
2048.0,171.81144618988037
2049.0,172.02086806297302
2050.0,171.82949209213257
2051.0,172.0321216583252
2052.0,172.24920058250427
2053.0,172.41612219810486
2054.0,172.60729384422302
2055.0,172.70647740364075
2056.0,172.6518566608429
2057.0,172.54025101661682
2058.0,172.46770691871643
2059.0,172.35995030403137
2060.0,172.27955794334412
2061.0,172.10907888412476
2062.0,171.92659306526184
2063.0,171.74255681037903
2064.0,171.59640645980835
2065.0,171.49653148651123
2066.0,171.3009171485901
2067.0,171.27500796318054
2068.0,170.99043440818787
2069.0,170.5569702386856
2070.0,170.12202179431915
2071.0,169.74655425548553
2072.0,169.18838918209076
2073.0,168.7133288383484
2074.0,168.23776137828827
2075.0,167.79104351997375
2076.0,167.23650515079498
2077.0,166.69565272331238
2078.0,166.24452090263367
2079.0,165.73053240776062
2080.0,165.1247171163559
2081.0,164.5831000804901
2082.0,163.88202714920044
2083.0,163.28085708618164
2084.0,162.69914209842682
2085.0,162.1621379852295
2086.0,161.59167218208313
2087.0,161.00183713436127
2088.0,160.4310474395752
2089.0,159.89486849308014
2090.0,159.46409463882446
2091.0,159.12318539619446
2092.0,158.70138680934906
2093.0,158.2429155111313
2094.0,157.711856007576
2095.0,157.0920398235321
2096.0,156.36358046531677
2097.0,155.59261244535446
2098.0,154.75930893421173
2099.0,153.721018075943
