,wood_harvest_area
2015.0,131.78721570968628
2016.0,134.6186559200287
2017.0,137.20864248275757
2018.0,140.43909907341003
2019.0,145.024667263031
2020.0,151.32113075256348
2021.0,160.75308513641357
2022.0,174.60914134979248
2023.0,182.80260848999023
2024.0,185.60006380081177
2025.0,188.10699892044067
2026.0,191.13792753219604
2027.0,194.84912967681885
2028.0,199.2873649597168
2029.0,205.65078020095825
2030.0,209.0715832710266
2031.0,211.1995062828064
2032.0,213.56561279296875
2033.0,216.40416145324707
2034.0,219.75030994415283
2035.0,223.45145559310913
2036.0,227.6391954421997
2037.0,232.95366764068604
2038.0,239.85649824142456
2039.0,248.59579420089722
2040.0,257.85699796676636
2041.0,266.4126534461975
2042.0,274.389573097229
2043.0,280.3206558227539
2044.0,286.9619917869568
2045.0,294.8396191596985
2046.0,303.40049028396606
2047.0,313.3885021209717
2048.0,325.9840598106384
2049.0,341.30541372299194
2050.0,351.82484006881714
2051.0,366.5645418167114
2052.0,369.041175365448
2053.0,369.46723079681396
2054.0,370.1870446205139
2055.0,371.15580129623413
2056.0,372.4696910381317
2057.0,374.63605999946594
2058.0,378.45354890823364
2059.0,383.23583936691284
2060.0,389.8340861797333
2061.0,399.9104163646698
2062.0,408.6377272605896
2063.0,409.07756519317627
2064.0,409.95010447502136
2065.0,411.6791822910309
2066.0,413.4020335674286
2067.0,413.04137444496155
2068.0,411.83219385147095
2069.0,410.6626718044281
2070.0,409.28152775764465
2071.0,407.60198307037354
2072.0,405.91599440574646
2073.0,402.8492248058319
2074.0,399.9581995010376
2075.0,396.8887677192688
2076.0,395.1928870677948
2077.0,393.2202401161194
2078.0,391.190856218338
2079.0,389.5312149524689
2080.0,389.28222823143005
2081.0,389.9109082221985
2082.0,390.27751421928406
2083.0,391.7912392616272
2084.0,395.5098149776459
2085.0,403.81777143478394
2086.0,403.80891275405884
2087.0,401.59583044052124
2088.0,400.82586550712585
2089.0,401.92868399620056
2090.0,404.1110363006592
2091.0,407.52603554725647
2092.0,408.5455570220947
2093.0,410.08858013153076
2094.0,411.0674636363983
2095.0,412.0288496017456
2096.0,415.04134607315063
2097.0,416.2752151489258
2098.0,417.0310502052307
2099.0,416.71431589126587
