,wood_harvest_biomass
2015.0,1.3780581131577492
2016.0,1.3912797681987286
2017.0,1.4045014083385468
2018.0,1.4177229180932045
2019.0,1.4309447668492794
2020.0,1.444166298955679
2021.0,1.4566835723817348
2022.0,1.4692010171711445
2023.0,1.481718249619007
2024.0,1.494235634803772
2025.0,1.506752960383892
2026.0,1.5189568474888802
2027.0,1.5311607718467712
2028.0,1.543364554643631
2029.0,1.555568404495716
2030.0,1.5677722617983818
2031.0,1.5790602564811707
2032.0,1.5903481021523476
2033.0,1.6016359329223633
2034.0,1.612923700362444
2035.0,1.6242115683853626
2036.0,1.6346441209316254
2037.0,1.6450763903558254
2038.0,1.655509028583765
2039.0,1.6659413687884808
2040.0,1.6763738617300987
2041.0,1.686057060956955
2042.0,1.6957404389977455
2043.0,1.7054238263517618
2044.0,1.715107286348939
2045.0,1.7247906867414713
2046.0,1.7335565946996212
2047.0,1.742322688922286
2048.0,1.751088473945856
2049.0,1.7598546324297786
2050.0,1.7686206679791212
2051.0,1.776232554577291
2052.0,1.746649106964469
2053.0,1.7475711200386286
2054.0,1.7525578495115042
2055.0,1.7576994458213449
2056.0,1.761523979716003
2057.0,1.765344139188528
2058.0,1.76914441306144
2059.0,1.7729427758604288
2060.0,1.7768677324056625
2061.0,1.779712532646954
2062.0,1.782447368837893
2063.0,1.785262243822217
2064.0,1.7880233200266957
2065.0,1.790710768662393
2066.0,1.7922561476007104
2067.0,1.793716893531382
2068.0,1.7951976172626019
2069.0,1.7966676019132137
2070.0,1.798245201818645
2071.0,1.7988845109939575
2072.0,1.7995878057554364
2073.0,1.8003423726186156
2074.0,1.801028304733336
2075.0,1.8017899338155985
2076.0,1.8019565157592297
2077.0,1.802049806341529
2078.0,1.8020834140479565
2079.0,1.8022033479064703
2080.0,1.802448621019721
2081.0,1.8018852826207876
2082.0,1.8012483529746532
2083.0,1.8005241230130196
2084.0,1.7999308668076992
2085.0,1.7993545662611723
2086.0,1.7982633281499147
2087.0,1.7971783336251974
2088.0,1.7961151264607906
2089.0,1.7950127925723791
2090.0,1.7939735800027847
2091.0,1.7925649993121624
2092.0,1.791168523952365
2093.0,1.7897773087024689
2094.0,1.7882752679288387
2095.0,1.787031775340438
2096.0,1.7852321229875088
2097.0,1.783454418182373
2098.0,1.781741313636303
2099.0,1.779961159452796
