,forest,non-forest,grass,cropland,degraded
2015.0,3721.0510000000004,4341.7627,3283.154,1588.540934375,58.5470125
2016.0,3715.3666000000003,4331.0196,3283.42655,1603.2753625,59.96724375
2017.0,3709.6859,4320.2165,3283.7559,1618.009825,61.387475
2018.0,3704.3279,4309.1628,3284.0130000000004,1632.7442125,62.80770625
2019.0,3698.6493,4298.4173,3284.28235,1647.4785875,64.22793125
2020.0,3693.2267,4287.4197,3284.5478500000004,1662.2130875,65.6481625
2021.0,3694.0440000000003,4282.1696,3282.45085,1667.3272812500002,67.06386875
2022.0,3694.8311,4277.0172999999995,3280.2861000000003,1672.441575,68.479575
2023.0,3695.7494000000006,4271.6712,3278.1838500000003,1677.55581875,69.89528125
2024.0,3696.6925,4266.3545,3276.0276000000003,1682.6701687500001,71.31098125
2025.0,3697.4458,4261.219800000001,3273.87905,1687.784425,72.7266875
2026.0,3698.0903,4255.6849,3273.6596,1691.4782500000001,74.14239375
2027.0,3698.4615000000003,4250.5335000000005,3273.3303,1695.17215,75.55810000000001
2028.0,3699.3405000000002,4244.8532000000005,3273.0221500000002,1698.8659625,76.9738
2029.0,3700.2571000000003,4239.0999,3272.7492500000003,1702.559825,78.38950625000001
2030.0,3701.0200000000004,4233.5658,3272.41075,1706.2537,79.80521250000001
2031.0,3699.4867000000004,4227.1156,3271.6359,1713.7223125,81.0950875
2032.0,3698.321,4220.2756,3270.8832,1721.190975,82.3849625
2033.0,3697.4373000000005,4213.1916,3270.0923000000003,1728.6595125000001,83.67483750000001
2034.0,3696.7309,4205.8972,3269.33475,1736.1281000000001,84.9647125
2035.0,3695.5032,4199.1836,3268.5172500000003,1743.5967875000001,86.2545875
2036.0,3693.8628,4192.3638,3267.89325,1751.391325,87.54446250000001
2037.0,3692.7526000000003,4185.0402,3267.2428,1759.1858625,88.8343375
2038.0,3691.1834,4178.1354,3266.6323500000003,1766.9804250000002,90.12420625
2039.0,3690.2104,4170.6708,3265.9854,1774.7750375,91.41408125000001
2040.0,3689.4122,4162.9962,3265.3736000000004,1782.5696500000001,92.70395625
2041.0,3687.8272,4155.22,3266.2106000000003,1789.9649875,93.83258125
2042.0,3685.8428000000004,4147.8423999999995,3267.0485000000003,1797.360525,94.9612
2043.0,3683.697,4140.6162,3267.8966,1804.7559875000002,96.08981875
2044.0,3682.3662000000004,4132.593800000001,3268.72595,1812.1513875,97.21843750000001
2045.0,3680.2956000000004,4125.284000000001,3269.58215,1819.5467875000002,98.34705625000001
2046.0,3676.5642000000003,4117.531,3271.8695000000002,1827.615375,99.47567500000001
2047.0,3672.6366000000003,4109.9738,3274.1569,1835.683925,100.60429375000001
2048.0,3668.7718,4102.4298,3276.3684000000003,1843.7523875000002,101.73291875000001
2049.0,3665.273,4094.5132000000003,3278.5868,1851.8209125,102.86153750000001
2050.0,3662.1154,4086.1588,3280.9018,1859.8895125000001,103.99015625
2051.0,3654.482,4074.5356,3283.3739,1876.2519,104.41213125
2052.0,3647.3590000000004,4062.4616,3285.7864,1892.6143625000002,104.8341125
