,forest_to_forest,forest_to_grass,forest_to_cropland,forest_to_degraded,grass_to_forest,grass_to_grass,grass_to_cropland,grass_to_degraded,cropland_to_forest,cropland_to_grass,cropland_to_cropland,cropland_to_degraded,degraded_to_forest,degraded_to_grass,degraded_to_cropland,degraded_to_degraded
2015.0,0.0,0.7671418457031252,4.568879199218749,0.3483545010089874,0.0,0.0,10.582197928190231,0.6552258152484894,0.0,0.0,0.0,0.41665014747679235,0.0,0.0,0.0,0.0
2016.0,0.0,0.8174502075195313,4.518564611816409,0.3447373745918274,0.0,0.0,10.646044065475461,0.6453043474435806,0.0,0.0,0.0,0.4301886405080557,0.0,0.0,0.0,0.0
2017.0,0.0,0.48453710937500005,4.530629675292971,0.34287943427562717,0.0,0.0,10.64107857837677,0.6400628336906434,0.0,0.0,0.0,0.4372881559461355,0.0,0.0,0.0,0.0
2018.0,0.0,0.783420068359375,4.554223901367184,0.34092600896358494,0.0,0.0,10.623806863927841,0.6356945303440095,0.0,0.0,0.0,0.44360990550816065,0.0,0.0,0.0,0.0
2019.0,0.0,0.5288342041015627,4.554833044433593,0.33894224135875706,0.0,0.0,10.62843529548645,0.6324391300916672,0.0,0.0,0.0,0.4488490402042866,0.0,0.0,0.0,0.0
2020.0,0.0,0.0,0.5534361083984365,0.3043212762027979,1.6751187377929688,0.0,5.015814756011963,0.6564020088002086,0.0,0.0,0.0,0.4549813601745467,0.0,0.0,0.0,0.0
2021.0,0.0,0.0,0.4896186401367224,0.3033886236667633,1.5800687011718753,0.0,5.083640341949465,0.6533281005360185,0.0,0.0,0.0,0.45898802111774567,0.0,0.0,0.0,0.0
2022.0,0.0,0.0,0.4647069091796894,0.3025402277946472,1.6854433715820312,0.0,5.111683315658569,0.651045916774869,0.0,0.0,0.0,0.46211862961014266,0.0,0.0,0.0,0.0
2023.0,0.0,0.0,0.5298572998046893,0.30196817813813687,1.7749711425781252,0.0,5.048859643554689,0.6492914260804653,0.0,0.0,0.0,0.46444506953321396,0.0,0.0,0.0,0.0
2024.0,0.0,0.0,0.5359212646484366,0.30135715579390526,1.5906270141601566,0.0,5.04344185295105,0.6492570848271251,0.0,0.0,0.0,0.46509043482244017,0.0,0.0,0.0,0.0
2025.0,0.0,0.0,0.37073063964843556,0.3005146060436964,1.3157395996093753,0.0,3.78967689666748,0.648639073544729,0.0,0.0,0.0,0.46655103675486753,0.0,0.0,0.0,0.0
2026.0,0.0,0.0,0.3871753173828125,0.30033304024785756,1.0586558837890623,0.0,3.774355283737183,0.6476972635863233,0.0,0.0,0.0,0.46767441736278126,0.0,0.0,0.0,0.0
2027.0,0.0,0.0,0.29994095458984305,0.29998928696215155,1.4790194335937503,0.0,3.862645398712157,0.6469860960966093,0.0,0.0,0.0,0.46872936137215004,0.0,0.0,0.0,0.0
2028.0,0.0,0.0,0.31087615966796633,0.2997223318338394,1.5272201904296876,0.0,3.852322282791137,0.6466406273353845,0.0,0.0,0.0,0.4693417255806388,0.0,0.0,0.0,0.0
2029.0,0.0,0.0,0.3693747436523438,0.29976381435990335,1.4319824218750004,0.0,3.7950221473693873,0.6453999930850347,0.0,0.0,0.0,0.47054092818839716,0.0,0.0,0.0,0.0
2030.0,0.0,0.0,1.794858081054688,0.23898139885663988,0.5005133056640623,0.0,6.103978714752195,0.6206742851257324,0.0,0.0,0.0,0.4302190153419972,0.0,0.0,0.0,0.0
2031.0,0.0,0.0,1.7201536865234388,0.23790041016340255,0.7923843017578123,0.0,6.181335413360594,0.6191004835903645,0.0,0.0,0.0,0.43287376282513146,0.0,0.0,0.0,0.0
2032.0,0.0,0.0,1.734895812988281,0.23712199033498765,1.088286865234375,0.0,6.168646042633057,0.6178258247375489,0.0,0.0,0.0,0.43492694426178935,0.0,0.0,0.0,0.0
2033.0,0.0,0.0,1.714170971679689,0.23617550064325332,1.243997265625,0.0,6.191904394531251,0.6162391393899918,0.0,0.0,0.0,0.4374600134551525,0.0,0.0,0.0,0.0
2034.0,0.0,0.0,1.6692431762695321,0.23513744926452637,0.6768310546875003,0.0,6.240024798202514,0.6140853461861611,0.0,0.0,0.0,0.4406519130289555,0.0,0.0,0.0,0.0
2035.0,0.0,0.0,2.297879077148437,0.2344774676680565,0.8917657470703122,0.0,5.939683303070069,0.6124019878149033,0.0,0.0,0.0,0.44299527474641803,0.0,0.0,0.0,0.0
