,ECS,TCR,OHC,temperature 2003-2022,ERFaer,CO2 concentration
8010,3.0419218615537007,2.145039804690941,467.38049600399995,1.0053643658754183,-0.878452147801,416.982930669
25684,2.1242659309918186,1.689906838244273,475.086282564,0.8407802799141427,-1.1985549836748999,417.986188578
27310,2.508527295410546,1.5646407828482023,453.04129650799996,0.9476627649069244,-1.4103180809654998,416.187443083
4673,1.670194349834986,1.360197034480826,346.10877355,0.9765373481829467,-0.87318554302251,416.240636103
24105,3.4168015630559307,1.802269960059235,519.537063968,0.9178185275455518,-1.46040114292528,417.390935976
13073,2.1412044590549857,1.4380199971534304,606.1301711140002,1.0211394416345967,-0.47295920629552,416.727403985
15048,3.008826571423735,1.891030089904476,538.951207418,0.9496762942015169,-1.4293653125031,417.30095157
15113,1.6133145387115613,1.2664092934611382,383.18351181599996,0.8486064514941185,-0.88359586808706,416.836128555
17861,3.1756501915164064,1.8768455772698605,460.996091591,1.1114871007039786,-0.6661867438992001,416.82307121
24234,2.414574369561603,1.702146177942703,469.73406746200004,0.7849589490404211,-1.0673515538031,417.524911052
29206,2.77623303643908,1.916617996933736,491.25336464900005,1.0791979070334048,-1.7254914991652401,415.203646565
27755,3.674327468989208,2.627085358714822,487.0425772319999,1.1532531822502035,-1.568425003960158,417.395291716
14079,3.5913588359782285,1.929913204132876,632.2739022320001,0.9547171527229601,-0.7483161530544,417.054846691
26080,1.857151515574538,1.3244605155317537,449.985959396,1.0436591083361473,-0.64341904044292,416.76130584
8033,1.8222844252295476,1.6189946102329769,282.703838467,1.0950298116143136,-0.4778300174891,416.738325601
23300,2.9879894781203657,1.612020175282758,532.596332767,1.1043534732021218,-0.7831572615151,417.141747738
5567,2.181557464376049,1.702623163215084,333.568076159,1.0885635361155452,-1.0134407441289,415.766839682
23274,2.6924525241982025,1.847318277831351,412.72948227500007,0.9212256309178569,-1.1810062564731,416.409408122
23524,2.686034534556481,1.6138216901367133,501.533577819,0.9721067860413609,-1.2961616423728999,417.582416121
3640,2.128828259457637,1.9092899706896,303.464895198,1.1240611483080816,-0.33687164424632,417.692630178
25533,4.1064778306458605,2.114090312148425,395.28546187800004,0.8951789491316806,-1.3653306516027799,416.420953257
12625,2.812507480015805,1.807703769779241,467.63378699500004,1.1615708002683336,-0.7900418222673001,417.827266933
27061,2.0578237058540503,1.62743159478642,373.7219197229999,0.9399774773029804,-1.1170892248512303,416.857211534
21144,2.3778031345339743,1.8041712414114568,364.41106740099997,1.0118235214838067,-0.95398445611468,417.88944391
8935,2.3131012948736847,1.5905304964322244,445.85317999800003,1.0110527336293516,-0.9888671524434001,417.071944686
873,1.7312700370389278,1.262956444256226,440.47513684100005,0.957273595915062,-0.52607731082174,415.631259514
27376,2.781691990825294,1.7041877070696854,522.6350974869999,0.8887873233542225,-0.8435758364566001,417.203271654
22039,3.025558410964731,2.241616616527021,369.863780023,1.0788502336734391,-0.8930493857030999,417.789386902
18696,2.808101816563936,2.2191569113171887,327.180140278,1.1244247150747027,-0.9719707601523,417.750788856
27079,4.464373947750795,2.283966209331128,408.927717414,1.0521094376015452,-0.8868208928289,415.079496991
27369,2.6169337643860526,1.914552534857293,431.18264625200004,1.05466657401608,-0.6122348069004,416.306913637
3136,3.4861436968180555,1.9233893813117444,537.8499797339999,1.0401624667124667,-1.1913049679867997,417.81431984
22847,2.5766163252612424,1.815401216114376,462.112137556,0.8372421266799998,-1.1618992252071,417.551326024
21349,2.475288319315472,1.7910811889858675,375.71561137099997,0.9096021143804498,-1.3179428772412,417.867577193
26735,3.206718361936912,1.8295187890017608,506.3568505009999,0.9835311436264018,-1.0114955942088,417.098872384
2044,3.1075970135707816,1.9276596236574768,287.36766000000006,0.8634256817183097,-1.2389795724546002,416.831217729
2102,2.9884758501859774,1.7853695267344607,520.7243921310001,0.999247458687205,-1.2439621411406203,417.058736216
10196,2.115863400097381,1.3592693454067972,641.712697249,0.9501105407203223,-0.49713630709569995,417.399805257
339,2.123419572601271,1.498429499593082,629.5870261479998,1.147707172942599,-0.16192967652489998,416.683858386
23236,3.80414755854176,2.278708831326717,444.90682885900003,1.114339075632659,-1.2217252065361999,417.636802195
10602,2.406686844770981,1.7514214763265867,577.34044218,1.060861720751885,-0.39942882869569996,416.430538621
11802,1.6251189391168794,1.2401468233348374,515.677459398,1.1021182112340606,-0.62859806491535,416.737891208
22949,2.9518401664653973,2.031205619851203,457.510619594,0.8453427415504938,-1.2205072684746001,417.595477196
19342,3.7075139004097646,2.515434676881293,401.85857583700005,0.9276564368988913,-0.9905329424936,416.890650554
14930,2.3138329818235226,1.8108445354795015,411.31411307200005,1.0042468178345008,-0.6519198807208,416.818525026
13371,4.756612206284252,2.0106043659849364,478.290706159,0.8562152285118808,-1.3424066403327999,417.312733867
12851,4.122928301033795,1.9701931523775351,575.13641506,1.0593156068979053,-0.9805672123039502,417.78044618
18540,1.7774804434469669,1.274394300938377,491.457077168,1.0655459003073209,-0.4729728126882001,416.551699716
29452,2.830440390052824,1.656559262562601,541.854005616,0.989057514565643,-0.4369499815612,416.263334745
709,2.240907101480172,1.9607564906375488,429.70070052,0.9048880449985423,-0.9536411457525,416.573257563
23418,1.9635065257631688,1.5883090576686605,622.39127214,1.0852172461593876,-0.12955787257094,416.871734681
27780,2.4305389789093903,1.802893199192172,474.96623790499996,1.1315469483609952,-0.8829906890524999,415.756895896
28988,2.3725535866731864,1.606436573658435,556.627053298,0.8137287721390597,-0.48653056751395,417.235848318
11387,3.2881558179225774,2.133063445642227,586.717030491,1.1371026332862029,-0.6232618144239,417.193179225
18934,2.9143977482197685,1.918013804864944,523.1491599810001,1.1095488163936094,-1.0878459152067,416.302927134
24687,3.134342082447806,1.724236201101932,593.524311036,1.097236062049831,-1.0248707651409,416.11160845
7966,2.561741466667775,1.7464409098523015,508.73980347400004,0.9298360888291903,-0.9785221251391001,416.598701132
11692,3.32637345682028,2.139362591208462,527.05481963,1.008069722160697,-1.1006924815771,416.994251314
10066,2.7383056709504263,1.645619409439883,462.27100283600004,0.8639306425767056,-0.7699446413177,417.089542698
7088,1.758169225912703,1.2047160792620557,500.576689655,0.9408447456904627,-0.6446645490291001,417.632300534
21824,2.541855708404889,1.8427636506365983,563.4881826929999,1.0511998755848833,-0.31488564181955997,417.027892176
7902,4.389675131091147,2.46097817371892,578.259770895,0.9647790782108058,-1.3037940711862,417.650911488
21737,3.1173229155741806,2.3945360910788485,339.06920243199994,0.9646774696746192,-1.3510230341566,415.882260583
25273,1.8459757378619217,1.353843843500144,467.086647399,1.0051081074253587,-0.8783483491577,417.430593954
12647,3.19948792073133,1.8493820204173517,434.914981389,1.0216930384589817,-0.67216153668235,417.591708697
