,forest_to_forest,forest_to_grass,forest_to_cropland,forest_to_degraded,grass_to_forest,grass_to_grass,grass_to_cropland,grass_to_degraded,cropland_to_forest,cropland_to_grass,cropland_to_cropland,cropland_to_degraded,degraded_to_forest,degraded_to_grass,degraded_to_cropland,degraded_to_degraded
2015.0,0.0,0.7671418457031252,4.568879199218749,0.3483545010089874,0.0,0.0,10.582197928190231,0.6552258152484894,0.0,0.0,0.0,0.41665014747679235,0.0,0.0,0.0,0.0
2016.0,0.0,0.8174502075195313,4.518564611816409,0.3447373745918274,0.0,0.0,10.646044065475461,0.6453043474435806,0.0,0.0,0.0,0.4301886405080557,0.0,0.0,0.0,0.0
2017.0,0.0,0.48453710937500005,4.530629675292971,0.34287943427562717,0.0,0.0,10.64107857837677,0.6400628336906434,0.0,0.0,0.0,0.4372881559461355,0.0,0.0,0.0,0.0
2018.0,0.0,0.783420068359375,4.554223901367184,0.34092600896358494,0.0,0.0,10.623806863927841,0.6356945303440095,0.0,0.0,0.0,0.44360990550816065,0.0,0.0,0.0,0.0
2019.0,0.0,0.5288342041015627,4.554833044433593,0.33894224135875706,0.0,0.0,10.62843529548645,0.6324391300916672,0.0,0.0,0.0,0.4488490402042866,0.0,0.0,0.0,0.0
2020.0,0.0,1.1826420532226563,1.7150285095214883,0.30444487962424754,0.0,0.0,4.078649368286133,0.6560790948100389,0.0,0.0,0.0,0.45518067742531426,0.0,0.0,0.0,0.0
2021.0,0.0,1.1424693481445314,1.69763884277344,0.3036683732479811,0.0,0.0,4.098172103881838,0.6547214560836554,0.0,0.0,0.0,0.45731492682722746,0.0,0.0,0.0,0.0
2022.0,0.0,1.036801062011719,1.6945039367675783,0.3028635207504034,0.0,0.0,4.103086433410645,0.6537475601010025,0.0,0.0,0.0,0.45909369400477157,0.0,0.0,0.0,0.0
2023.0,0.0,1.0072245117187502,1.6916618164062491,0.3022881918728352,0.0,0.0,4.106842304992677,0.6534086857616901,0.0,0.0,0.0,0.4600078019341687,0.0,0.0,0.0,0.0
2024.0,0.0,1.189950390625,1.7081213623046878,0.3017207155197859,0.0,0.0,4.090085002136229,0.6542750265747309,0.0,0.0,0.0,0.45970894232712456,0.0,0.0,0.0,0.0
2025.0,0.0,1.3140841918945312,1.4300816223144501,0.3010974579691887,0.0,0.0,3.1885194747924785,0.6548440314322769,0.0,0.0,0.0,0.45976323820051623,0.0,0.0,0.0,0.0
2026.0,0.0,1.556083532714844,1.4529850952148458,0.3005895025655627,0.0,0.0,3.1657701637268048,0.6552001508810427,0.0,0.0,0.0,0.45991507371391055,0.0,0.0,0.0,0.0
2027.0,0.0,1.1352421630859377,1.4308280883789095,0.30007274550199514,0.0,0.0,3.1882477745056175,0.6553948672682746,0.0,0.0,0.0,0.4602371148413979,0.0,0.0,0.0,0.0
2028.0,0.0,1.2622383422851564,1.4598520568847668,0.2995306199297309,0.0,0.0,3.1587403152465807,0.6564212341958162,0.0,0.0,0.0,0.45975282951386764,0.0,0.0,0.0,0.0
2029.0,0.0,1.1936894287109376,1.4453783264160158,0.29938081868290906,0.0,0.0,3.1726834457397466,0.657101626528558,0.0,0.0,0.0,0.4592222770605411,0.0,0.0,0.0,0.0
2030.0,0.0,1.5085966064453127,1.8805826171874997,0.2394705549478531,0.0,0.0,4.448730069732665,0.6318165401846171,0.0,0.0,0.0,0.41858755922317503,0.0,0.0,0.0,0.0
2031.0,0.0,1.3665066040039067,1.8932459167480467,0.23886812899112703,0.0,0.0,4.437390495300294,0.6310951051086187,0.0,0.0,0.0,0.41991138328313826,0.0,0.0,0.0,0.0
2032.0,0.0,1.3398050659179686,1.8457131164550766,0.23781294269561767,0.0,0.0,4.48589183807373,0.631181532111764,0.0,0.0,0.0,0.42088028458952903,0.0,0.0,0.0,0.0
2033.0,0.0,1.0339847290039064,1.8643914489746116,0.23709428549408915,0.0,0.0,4.468164614105223,0.6309492660492659,0.0,0.0,0.0,0.42183105272948745,0.0,0.0,0.0,0.0
2034.0,0.0,1.1841336791992187,1.8471153991699225,0.2364538887023926,0.0,0.0,4.487381197357177,0.629648704147339,0.0,0.0,0.0,0.42377209991812703,0.0,0.0,0.0,0.0
2035.0,0.0,1.7751796630859378,1.3897421936035137,0.23546007956266402,0.0,0.0,3.6176157863616947,0.629794089102745,0.0,0.0,0.0,0.42462055349349975,0.0,0.0,0.0,0.0
