Year,="Run 1: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 2: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 3: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 4: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 5: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 6: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 7: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 8: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 9: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 10: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 11: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 12: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 13: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 14: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 15: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 16: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 17: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 18: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 19: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 20: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 21: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 22: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 23: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 24: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 25: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 26: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 27: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 28: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 29: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 30: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 31: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 32: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 33: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 34: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 35: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 36: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 37: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 38: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 39: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 40: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 41: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 42: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 43: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 44: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 45: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 46: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 47: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 48: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 49: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 50: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 51: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 52: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 53: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 54: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 55: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 56: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 57: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 58: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 59: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 60: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 61: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 62: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 63: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 64: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 65: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 66: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 67: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 68: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 69: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 70: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 71: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 72: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 73: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 74: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 75: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 76: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 77: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 78: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 79: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 80: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 81: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 82: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 83: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 84: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 85: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 86: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 87: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 88: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 89: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 90: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 91: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 92: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 93: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 94: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 95: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 96: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 97: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 98: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 99: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 100: Terrestrial Carbon Balance.Terrestrial net primary production[1]",="Run 1: Grass.grassland net primary production[1]",="Run 2: Grass.grassland net primary production[1]",="Run 3: Grass.grassland net primary production[1]",="Run 4: Grass.grassland net primary production[1]",="Run 5: Grass.grassland net primary production[1]",="Run 6: Grass.grassland net primary production[1]",="Run 7: Grass.grassland net primary production[1]",="Run 8: Grass.grassland net primary production[1]",="Run 9: Grass.grassland net primary production[1]",="Run 10: Grass.grassland net primary production[1]",="Run 11: Grass.grassland net primary production[1]",="Run 12: Grass.grassland net primary production[1]",="Run 13: Grass.grassland net primary production[1]",="Run 14: Grass.grassland net primary production[1]",="Run 15: Grass.grassland net primary production[1]",="Run 16: Grass.grassland net primary production[1]",="Run 17: Grass.grassland net primary production[1]",="Run 18: Grass.grassland net primary production[1]",="Run 19: Grass.grassland net primary production[1]",="Run 20: Grass.grassland net primary production[1]",="Run 21: Grass.grassland net primary production[1]",="Run 22: Grass.grassland net primary production[1]",="Run 23: Grass.grassland net primary production[1]",="Run 24: Grass.grassland net primary production[1]",="Run 25: Grass.grassland net primary production[1]",="Run 26: Grass.grassland net primary production[1]",="Run 27: Grass.grassland net primary production[1]",="Run 28: Grass.grassland net primary production[1]",="Run 29: Grass.grassland net primary production[1]",="Run 30: Grass.grassland net primary production[1]",="Run 31: Grass.grassland net primary production[1]",="Run 32: Grass.grassland net primary production[1]",="Run 33: Grass.grassland net primary production[1]",="Run 34: Grass.grassland net primary production[1]",="Run 35: Grass.grassland net primary production[1]",="Run 36: Grass.grassland net primary production[1]",="Run 37: Grass.grassland net primary production[1]",="Run 38: Grass.grassland net primary production[1]",="Run 39: Grass.grassland net primary production[1]",="Run 40: Grass.grassland net primary production[1]",="Run 41: Grass.grassland net primary production[1]",="Run 42: Grass.grassland net primary production[1]",="Run 43: Grass.grassland net primary production[1]",="Run 44: Grass.grassland net primary production[1]",="Run 45: Grass.grassland net primary production[1]",="Run 46: Grass.grassland net primary production[1]",="Run 47: Grass.grassland net primary production[1]",="Run 48: Grass.grassland net primary production[1]",="Run 49: Grass.grassland net primary production[1]",="Run 50: Grass.grassland net primary production[1]",="Run 51: Grass.grassland net primary production[1]",="Run 52: Grass.grassland net primary production[1]",="Run 53: Grass.grassland net primary production[1]",="Run 54: Grass.grassland net primary production[1]",="Run 55: Grass.grassland net primary production[1]",="Run 56: Grass.grassland net primary production[1]",="Run 57: Grass.grassland net primary production[1]",="Run 58: Grass.grassland net primary production[1]",="Run 59: Grass.grassland net primary production[1]",="Run 60: Grass.grassland net primary production[1]",="Run 61: Grass.grassland net primary production[1]",="Run 62: Grass.grassland net primary production[1]",="Run 63: Grass.grassland net primary production[1]",="Run 64: Grass.grassland net primary production[1]",="Run 65: Grass.grassland net primary production[1]",="Run 66: Grass.grassland net primary production[1]",="Run 67: Grass.grassland net primary production[1]",="Run 68: Grass.grassland net primary production[1]",="Run 69: Grass.grassland net primary production[1]",="Run 70: Grass.grassland net primary production[1]",="Run 71: Grass.grassland net primary production[1]",="Run 72: Grass.grassland net primary production[1]",="Run 73: Grass.grassland net primary production[1]",="Run 74: Grass.grassland net primary production[1]",="Run 75: Grass.grassland net primary production[1]",="Run 76: Grass.grassland net primary production[1]",="Run 77: Grass.grassland net primary production[1]",="Run 78: Grass.grassland net primary production[1]",="Run 79: Grass.grassland net primary production[1]",="Run 80: Grass.grassland net primary production[1]",="Run 81: Grass.grassland net primary production[1]",="Run 82: Grass.grassland net primary production[1]",="Run 83: Grass.grassland net primary production[1]",="Run 84: Grass.grassland net primary production[1]",="Run 85: Grass.grassland net primary production[1]",="Run 86: Grass.grassland net primary production[1]",="Run 87: Grass.grassland net primary production[1]",="Run 88: Grass.grassland net primary production[1]",="Run 89: Grass.grassland net primary production[1]",="Run 90: Grass.grassland net primary production[1]",="Run 91: Grass.grassland net primary production[1]",="Run 92: Grass.grassland net primary production[1]",="Run 93: Grass.grassland net primary production[1]",="Run 94: Grass.grassland net primary production[1]",="Run 95: Grass.grassland net primary production[1]",="Run 96: Grass.grassland net primary production[1]",="Run 97: Grass.grassland net primary production[1]",="Run 98: Grass.grassland net primary production[1]",="Run 99: Grass.grassland net primary production[1]",="Run 100: Grass.grassland net primary production[1]"
2000,55.6083781743,66.7629793691,57.1379173419,46.4414319286,63.4150270665,64.3053168709,60.6227763174,50.6297050366,59.3094681766,47.4985920164,47.7052489786,48.9363099181,58.6824659156,61.9841583405,54.5623377812,49.9941779916,63.4401061069,56.9590693576,57.9303216355,61.792078996,44.1111350443,58.0155818077,53.3284707495,68.8711193289,50.4572156457,59.444087607,64.0526369023,64.8991206491,46.2839406327,48.0123614171,53.6496597043,62.0584685353,56.637968069,56.9632640575,62.4428307502,64.2907249298,50.6818293939,61.2778634979,54.1804205808,53.9939635879,49.4824735457,51.1142176361,64.6724817087,54.6422137997,51.5574815524,44.4308955915,57.6331039387,57.4725618534,53.3406948614,65.0786625062,60.281611714,57.3862342876,47.8840919918,62.0320490293,64.0563798567,56.7109763052,50.5452954207,49.9634828934,44.1079822649,44.2450846222,65.0070900328,57.8852781008,64.6100149114,46.4565257183,62.7709294856,60.5621553365,58.717904967,65.6594594769,60.8993471995,57.4657915292,63.6659016165,63.4928297432,57.2798103347,57.3401380366,64.2109182934,56.3273454935,60.4835701967,61.4692854954,50.5420692826,57.6064406973,66.5782266969,52.6220712503,44.3022314091,56.6482547497,66.0112991645,61.2939862282,60.2930638332,60.8734422414,60.7393251774,50.5818881794,59.0926858378,45.800158713,53.1002516158,62.5106601276,54.7675190104,66.1366317227,51.9524474199,48.356327673,62.0212278184,45.9534925265,14.6659734346,18.8720943357,15.2104484096,14.9869285058,17.0664002822,20.286746408,19.5331276026,15.3826716988,16.5137130972,15.5548398232,14.9718905609,18.8452898274,16.1323064351,18.429024577,17.7528627367,18.3882465898,18.7188206894,16.3775915024,19.4727795673,18.1682582251,15.3440631388,18.2443461817,16.0899710048,20.8792239082,17.4888612979,15.4906146568,18.9865724541,18.1072917467,15.4265037715,18.9084182504,18.9352523941,17.957959986,20.2825636085,14.949189135,18.6217584484,16.6026882497,14.7188156911,16.4527467007,14.7074409677,17.8931153986,18.9102929846,16.7399567465,17.4593593841,15.3413303804,15.7986830344,15.9466289499,15.7009348012,18.9009943635,18.5336332474,16.9276555812,14.9015860966,15.2870472415,15.5710257868,18.5864331949,16.9405268084,18.3422367364,17.9506651264,17.2101985119,15.4584685857,15.4439852275,18.9700560273,16.7184494017,18.5553934174,16.3595886944,19.1176479779,20.4857277122,20.8350908913,18.3926280488,18.7651863936,20.1035229901,18.105008064,14.6928518785,18.2683625578,14.4938972699,17.2683919892,20.082121879,17.7150459047,16.3430857617,16.230015159,16.1910304345,18.6644558434,15.5242032703,15.0586990985,19.4550646413,18.3221604065,19.2957167903,15.2823594877,14.9609364932,18.870204659,15.994336888,19.6948969478,15.0033778733,20.287715799,18.6562328385,19.5282636043,20.3245672447,15.9812185819,17.7859635572,19.6117526022,16.1928291993
