,forest,non-forest,grass,cropland,degraded
2015.0,3721.0510000000004,4341.7627,3283.154,1588.540934375,58.5470125
2016.0,3718.7023,4336.1736,3282.7449500000002,1595.635259375,59.79965
2017.0,3716.3606,4330.5931,3282.32015,1602.7295625000002,61.052287500000006
2018.0,3714.0475,4324.9890000000005,3281.8902500000004,1609.823865625,62.304925000000004
2019.0,3711.7119000000002,4319.4149,3281.4531,1616.9181437500001,63.55756875
2020.0,3709.3752000000004,4313.861500000001,3280.99615,1624.0124500000002,64.81020625000001
2021.0,3707.4168000000004,4307.7145,3283.3277000000003,1628.50853125,66.08803125
2022.0,3705.492,4301.5499,3285.6433,1633.00460625,67.3658625
2023.0,3703.5157,4295.4489,3287.9466500000003,1637.50068125,68.64369375
2024.0,3701.5652,4289.3382,3290.2340000000004,1641.99681875,69.921525
2025.0,3699.6148000000003,4283.242,3292.5064,1646.49290625,71.19935000000001
2026.0,3697.6564000000003,4277.166,3294.7671,1650.98891875,72.47718125
2027.0,3695.6878000000006,4271.1071,3297.0204000000003,1655.4850156250002,73.7550125
2028.0,3693.7152,4265.073,3299.25325,1659.981096875,75.0328375
2029.0,3691.7649,4259.0345,3301.4682000000003,1664.4771625,76.31066875
2030.0,3689.8167000000003,4253.037,3303.64005,1668.973278125,77.58850000000001
2031.0,3688.7093,4248.7288,3303.12925,1673.7106,78.77763125
2032.0,3687.6270000000004,4244.4108,3302.6031000000003,1678.447840625,79.9667625
2033.0,3686.5393000000004,4240.111800000001,3302.06345,1683.1852000000001,81.15589375
2034.0,3685.5055,4235.7802,3301.5024000000003,1687.922475,82.34503125
2035.0,3684.4042,4231.527400000001,3300.9301,1692.6598625000001,83.53416250000001
2036.0,3683.3289000000004,4227.2808,3300.3254,1697.3971812500001,84.72329375000001
2037.0,3682.2274,4223.067800000001,3299.71355,1702.1344093750001,85.91243125
2038.0,3681.0974,4218.9004,3299.0843,1706.871784375,87.1015625
2039.0,3679.9648,4214.743200000001,3298.4477,1711.609025,88.29069375
2040.0,3678.8316000000004,4210.592000000001,3297.80605,1716.346378125,89.479825
2041.0,3679.5412,4207.6888,3293.8074,1721.4881125000002,90.53019375000001
2042.0,3680.2226,4204.8216,3289.80105,1726.62974375,91.5805625
2043.0,3680.9008000000003,4201.9658,3285.78665,1731.7714625,92.63093125
2044.0,3681.5730000000003,4199.124,3281.76405,1736.9131937500001,93.68130000000001
2045.0,3682.2278,4196.3082,3277.733,1742.054778125,94.73166875000001
2046.0,3682.8884000000003,4193.4926000000005,3273.69585,1747.1965031250002,95.7820375
2047.0,3683.2554,4190.4468,3270.18275,1752.338184375,96.83240625
2048.0,3683.5510000000004,4187.332200000001,3266.8096,1757.4799218750002,97.88276875000001
2049.0,3683.8108,4184.2624,3263.4277500000003,1762.62163125,98.9331375
2050.0,3684.1358,4181.1284,3260.0446500000003,1767.7633062500001,99.98350625
2051.0,3686.5122,4180.1484,3253.8963000000003,1772.022121875,100.47665
2052.0,3688.9422000000004,4179.126,3247.73655,1776.28100625,100.96979375000001
2053.0,3691.3154000000004,4178.1736,3241.5639,1780.5398312500001,101.46293750000001
2054.0,3693.669,4177.2478,3235.384,1784.798703125,101.95608125000001
2055.0,3695.9534000000003,4176.383400000001,3229.21225,1789.05755,102.44921875
2056.0,3698.3452,4175.4316,3223.0199500000003,1793.31630625,102.9423625
2057.0,3700.6422000000002,4174.5740000000005,3216.8287,1797.575128125,103.43550625
2058.0,3703.0432,4173.631600000001,3210.6181,1801.83408125,103.92865
2059.0,3705.499,4172.622,3204.41985,1806.0928718750001,104.42179375
2060.0,3707.9744,4171.603800000001,3198.2108000000003,1810.351715625,104.91493750000001
2061.0,3710.7602,4171.3392,3190.4084000000003,1815.290328125,105.25737500000001
2062.0,3713.505,4171.1116,3182.61035,1820.22898125,105.5998
2063.0,3716.1148000000003,4171.0162,3174.8145,1825.16774375,105.9422375
2064.0,3718.7236000000003,4170.9202000000005,3167.02075,1830.1063625000002,106.28467500000001
2065.0,3721.3708,4170.8052,3159.2076,1835.0450312500002,106.62711250000001
2066.0,3723.9256,4170.773999999999,3151.40295,1839.9836593750001,106.96955
2067.0,3726.5286,4170.7132,3143.5796,1844.9222750000001,107.3119875
2068.0,3729.1548000000003,4170.638,3135.7473,1849.861003125,107.654425
2069.0,3731.7704000000003,4170.56,3127.92875,1854.799646875,107.99685000000001
2070.0,3734.3592000000003,4170.553,3120.0657,1859.7382562500002,108.33928750000001
2071.0,3736.5346,4171.5070000000005,3111.4003500000003,1865.097921875,108.5157875
2072.0,3738.6959,4172.4758,3102.7341,1870.4576375000001,108.69227500000001
2073.0,3740.8545,4173.4498,3094.0653500000003,1875.817375,108.8687625
2074.0,3743.0298000000003,4174.4258,3085.3776000000003,1881.176996875,109.0452625
2075.0,3745.2025000000003,4175.410400000001,3076.6840500000003,1886.536728125,109.22175
2076.0,3747.3614000000002,4176.4138,3067.9856,1891.8963437500001,109.39823750000001
2077.0,3749.5202,4177.4236,3059.28105,1897.2560062500002,109.57473750000001
2078.0,3751.687,4178.4292000000005,3050.57265,1902.615709375,109.751225
2079.0,3753.8461000000007,4179.4462,3041.8601000000003,1907.975425,109.9277125
2080.0,3756.0075,4180.464,3033.1448,1913.3351218750001,110.1042125
2081.0,3758.0566000000003,4182.890600000001,3023.7749000000003,1918.2013531250002,110.132225
2082.0,3760.1063000000004,4185.3204000000005,3014.4010000000003,1923.0675375,110.16025
2083.0,3762.1537,4187.7556,3005.0243,1927.9337937500002,110.18826250000001
2084.0,3764.2044000000005,4190.191000000001,2995.64385,1932.7999875,110.2162875
2085.0,3766.2582,4192.628000000001,2986.2588,1937.66619375,110.24430000000001
2086.0,3768.3118000000004,4195.0692,2976.8698,1942.5324218750002,110.2723125
2087.0,3770.3535,4197.527,2967.4759000000004,1947.3985937500001,110.30033750000001
2088.0,3772.3868,4199.998,2958.0777000000003,1952.2648437500002,110.32835
2089.0,3774.4162,4202.4776,2948.6741500000003,1957.1310312500002,110.356375
2090.0,3776.4373,4204.9710000000005,2939.2656500000003,1961.997228125,110.3843875
2091.0,3779.0023,4210.1154,2929.08405,1964.557646875,110.29635
2092.0,3781.5271000000002,4215.3,2918.9021500000003,1967.117953125,110.2083125
2093.0,3784.0675,4220.475600000001,2908.714,1969.6781687500002,110.12026250000001
2094.0,3786.5736000000006,4225.6918000000005,2898.5194500000002,1972.238596875,110.03222500000001
2095.0,3789.0653,4230.9276,2888.31945,1974.7988406250001,109.9441875
2096.0,3791.5508,4236.1724,2878.117,1977.359184375,109.85615
2097.0,3794.0322,4241.4212,2867.9146,1979.919534375,109.7681
2098.0,3796.5247,4246.6696,2857.7015,1982.47990625,109.6800625
2099.0,3798.9872,4251.9514,2847.4848,1985.0402343750002,109.592025
2100.0,3801.4243000000006,4257.2554,2837.27145,1987.600471875,109.50397500000001
