Year,Emissions.CO2 Emissions from Fossil use,Emissions.Total CH4 Emissions,Emissions.Total SO2 Emissions,Emissions.Total N2O Emissions,Emissions.N2O non AFOLU Emissions,Emissions.HFC134a eq Emissions,Land Use.clearing forest for grassland exogenous,Land Use.clearing forests for crops exogenous,Land Use.foresting grassland exogenous,Land Use.clearing grassland exogenous,Land Use.degraded land from grassland exogenous,Land Use.forresting cropland exogenous,Land Use.fallowing cropland exogenous,Land Use.degraded land from crops exogenous,Land Use.foresting degraded land exogenous,Forest.cutting exogenous,Crop.crop production exogenous
2038,11768.14105274934,209.09569363317,26.18925972763978,8380.010749448245,1506.3970078234152,323.50918744822667,0.0,1.7629758605957022,1.5896131713867188,2.866968224334716,0.5776899691343308,0.0,0.0,0.4203762406229973,0.0,1.1530882772058249,6.192009274411512
2039,10429.79070266802,204.854277782274,24.905929425536087,8378.292206762431,1506.088081303256,318.61450639781617,0.0,1.791311712646486,1.610247882080078,2.8409302879333467,0.5763564078092576,0.0,0.0,0.4226734097599983,0.0,1.152444364503026,6.295173462835655
2040,9091.440352586696,200.612861931378,23.6225991234324,8376.573664076619,1505.7791547830964,313.57999982247685,0.0,0.0,2.3757194618225097,1.8897933765411388,0.4931052932262421,0.3613826187133782,0.0,0.352704538154602,0.0,1.1519587617367506,6.398337651259799
2041,8468.84125313507,197.5712619269401,23.423176436292916,8346.274817406844,1500.3326114159706,308.4225473343487,0.0,0.0,2.405190787506104,1.8818148651123057,0.49226884932518,0.3527902557373057,0.0,0.3533190258026123,0.0,1.150014379993081,6.501501839683942
2042,7846.242153683444,194.5296619225022,23.223753749153424,8315.97597073707,1494.8860680488451,308.27879546179906,0.0,0.0,2.43345514831543,1.891642974472045,0.491856695652008,0.3620694839477529,0.0,0.3538683578968048,0.0,1.148889921605587,6.604666028108085
2043,7223.643054231818,191.48806191806432,23.024331062013932,8285.677124067295,1489.4395246817194,308.0400106648113,0.0,0.0,2.4381872787475585,1.8997181011199944,0.4911653678894042,0.369548744201662,0.0,0.3544636126756668,0.0,1.1481340918689966,6.707830216532229
2044,6601.0439547801925,188.4464619136264,22.82490837487445,8255.37827739752,1483.9929813145936,307.7548433271303,0.0,0.0,2.4755915176391605,1.8976655666351328,0.4903109533309936,0.3668401611328136,0.0,0.3551199016094207,0.0,1.147487198933959,6.810994404956372
2045,5978.444855328567,185.40486190918853,22.625485687734965,8225.079430727747,1478.546437947468,307.4505266068977,0.0,0.0668745620727531,2.814342973327637,2.5901695688247663,0.4889936629295349,0.0,0.0,0.3558908293247223,0.0,1.1469630170613527,6.914158593380515
2046,5355.8457558769405,182.36326190475063,22.42606300059548,8194.780584057971,1473.0998945803424,307.1425765509612,0.0,0.0701654769897466,2.8168816497802736,2.5874848497390754,0.487950636100769,0.0,0.0,0.3564976950645447,0.0,1.1449556052684784,7.017322781804659
2047,4733.2466564253145,179.32166190031273,22.226640313455988,8164.481737388196,1467.6533512132166,306.8400240364245,0.0,0.0657672073364263,2.814873500061035,2.5925618341445933,0.4869507800102234,0.0,0.0,0.3571755506753921,0.0,1.142892748117447,7.120486970228802
2048,4110.647556973689,176.28006189587484,22.027217626316503,8134.182890718422,1462.206807846091,306.54824895773265,0.0,0.0566625366210935,2.8219894836425783,2.6021137439727777,0.4861929174423218,0.0,0.0,0.357623849773407,0.0,1.1414237208664415,7.223651158652945
2049,3488.0484575220626,173.23846189143694,21.827794939177014,8103.8840440486465,1456.7602644789654,306.27052582649526,0.0,0.0586147720336907,2.824478506469726,2.600812551689149,0.4851878520488739,0.0,0.0,0.3582738269329071,0.0,1.1395453587174416,7.326815347077088
2050,2865.4493580704366,170.19686188699905,21.62837225203753,8073.585197378872,1451.3137211118396,306.0088752794412,0.0,0.5926675003051773,2.3295704177856447,1.3791608562469495,0.1776060544967651,0.0,0.0,0.1064365829467773,0.0,1.1373219024389982,7.429979535501232
