Year,Land Use.clearing forest for grassland exogenous,Land Use.clearing forests for crops exogenous,Land Use.foresting grassland exogenous,Land Use.clearing grassland exogenous,Land Use.degraded land from grassland exogenous,Land Use.forresting cropland exogenous,Land Use.fallowing cropland exogenous,Land Use.degraded land from crops exogenous,Land Use.foresting degraded land exogenous
1890,3.642196875,14.605543103027346,0.1217301025390625,13.290616794633866,0.0501786772072315,12.514459521484376,9.208815106153487,0.0853759245872497,0.000284509396553
1891,3.642327880859375,14.664209777832031,0.1217314025878906,13.293102211070062,0.0502788164079189,12.57326181640625,9.211270591902734,0.0852690780639648,0.0002843858242034
1892,3.6424485595703127,14.721891098022462,0.1217333679199218,13.295173695087431,0.050380308842659,12.631102734375,9.2133241615057,0.0851265443801879,0.0002842618227005
1893,3.6425606933593753,14.778606671142578,0.1217346740722656,13.296835962343216,0.0504817886948585,12.6879798828125,9.214975865936278,0.0849752699851989,0.000284138393402
1894,3.642672314453125,14.834360232543943,0.12173623046875,13.298086066246032,0.0505914506435394,12.743894384765625,9.21622667813301,0.0848138332366943,0.0002840145587921
1895,3.642776684570313,14.889160580444337,0.1217378295898437,13.29893528814316,0.0506961182236671,12.798843408203126,9.217075972127915,0.0846642921447753,0.0002838912963867
1896,3.642877905273438,14.942917211914065,0.1217391540527343,13.299381429624558,0.0507971466660499,12.852768359375,9.217522787284851,0.0844947427749633,0.0002837678909301
1897,3.642975073242188,14.995672271728516,0.121740625,13.29942474513054,0.0508958115875721,12.905691357421876,9.217568893790244,0.0843230731964111,0.0002836447954177
1898,3.643067333984375,15.047457348632816,0.1217421447753906,13.29906378233433,0.0509935715734958,12.957652197265626,9.217214526438712,0.0841410333633422,0.0002835214376449
1899,3.6431560546875,15.098295416259766,0.1217436340332031,13.298304540610314,0.0510853966295719,13.00864853515625,9.216458646559715,0.08397855386734,0.0002833987951278
1900,3.6560038085937503,15.188526016235352,0.0878181274414062,16.339818626451493,0.0858968731999397,13.150310498046876,9.13826891143322,0.1413904369354248,0.0006162130355834
1901,3.6560616210937504,15.255939263916016,0.0878296234130859,16.350205813074112,0.0856988508582115,13.217859912109375,9.148412263631824,0.1414983848571777,0.0006159708499908
1902,3.656121630859375,15.322159979248047,0.0878411926269531,16.36005196361542,0.0855258198022842,13.284214990234377,9.158038052248957,0.1415852174758911,0.0006157296180725
1903,3.656185693359375,15.387225094604492,0.0878532592773437,16.369358036613466,0.0853815466642379,13.349439013671876,9.167147976279258,0.141622731590271,0.000615486049652
1904,3.656248876953125,15.45117581176758,0.0878653869628906,16.378138440322875,0.0852442125558853,13.413540771484376,9.175739799690248,0.141660618019104,0.0006152436256408
1905,3.65630849609375,15.513988177490235,0.0878777404785156,16.386390461969377,0.0851145516514778,13.476523583984376,9.183814803171158,0.1416678321838379,0.0006150004863739
1906,3.6563741699218753,15.57568903198242,0.0878903747558593,16.39411453142166,0.0849999195575714,13.538381982421877,9.19137185294628,0.1416781705856323,0.0006147569179534
1907,3.656440380859375,15.636269064331056,0.0879031585693359,16.401311686086654,0.0848963666558265,13.599117724609377,9.198412770700456,0.1416787254333496,0.0006145127773284
1908,3.65650205078125,15.695711895751954,0.0879164398193359,16.407988146305087,0.0847934039592742,13.658733740234377,9.204936934661864,0.1416586105346679,0.0006142696380615
1909,3.656562451171875,15.754035488891605,0.0879296142578125,16.41413306622505,0.0847063683152198,13.717226708984375,9.210949039745332,0.1416232315063476,0.0006140237808227
1910,2.7991425537109373,15.457988708496094,1.4897628417968751,13.905911416625978,0.050513478988409,14.0160619140625,10.452081393384931,0.0789703847885131,0.0062988094329833
1911,2.799057495117188,15.534008337402344,1.489755517578125,13.92918607802391,0.0503880362927913,14.0921712890625,10.475295867609978,0.078922367477417,0.0063065380096435
1912,2.7989655273437504,15.608680657958985,1.48974921875,13.951749923706055,0.0502663338840007,14.166974169921875,10.49781212115288,0.0788205753326416,0.0063142608642578
1913,2.7988844726562503,15.682038037109375,1.4897431640625,13.973606184124948,0.050162914955616,14.24046767578125,10.519629252266885,0.0787046850204467,0.0063219688415527
1914,2.798810498046875,15.754079516601564,1.489736767578125,13.99476115732193,0.0500687612950801,14.312653955078126,10.540745501971244,0.0785800540924072,0.0063296741485595
1915,2.7987382568359376,15.824793774414063,1.489730712890625,14.015206272935869,0.0499856734275817,14.38353310546875,10.561163298845292,0.0784234935760498,0.0063373714447021
1916,2.7986743652343757,15.894177099609376,1.48972451171875,14.03495758779049,0.0499051511466503,14.45307880859375,10.580880326747897,0.0782769023895263,0.0063450626373291
1917,2.7986172607421875,15.962116638183591,1.489718359375,14.053997900605202,0.0498438058853149,14.521181542968751,10.599898791480063,0.0781159278869629,0.0063527439117431
1918,2.7985605712890624,16.028731274414064,1.489712158203125,14.072343471813202,0.0497777024030685,14.587979345703124,10.61821728935242,0.0779393478393554,0.0063604206085205
1919,2.7985022705078126,16.094042590332034,1.4897062011718751,14.0899797765255,0.0497228784501552,14.65347470703125,10.63583987133503,0.0777504241943359,0.0063680885314941
1920,3.3508640136718757,16.592721752929688,0.4126627075195312,16.75286394518614,0.0605176223039627,15.08049833984375,10.07685044066906,0.0884255912780761,0.0074487701416015
1921,3.350852099609375,16.641844128417972,0.4126372802734375,16.8176718138814,0.0603866427659988,15.129856738281251,10.141562678337095,0.0883032978057861,0.0074775726318359
1922,3.350844873046875,16.68953737792969,0.412612158203125,16.881258576893806,0.0602863956570625,15.177781591796876,10.205079605674744,0.0881605152130127,0.0075062370300292
1923,3.350840112304688,16.735859521484375,0.4125869750976563,16.94362382577658,0.060216969358921,15.224327978515626,10.267402528858186,0.0879969621658325,0.0075347663879394
1924,3.350838037109375,16.780908166503906,0.412561962890625,17.00478805587292,0.0601538867473602,15.269604882812502,10.328528973603248,0.0878264738082885,0.0075631607055664
1925,3.350838012695313,16.824757482910158,0.4125371704101562,17.06432831480503,0.0601157890081405,15.313670703125,10.388053904557228,0.0876457960128784,0.0075914199829101
1926,3.3508380859375,16.867103887939454,0.4125123657226562,17.12259046559334,0.0600748648643493,15.356246728515623,10.446297061514857,0.0874533065795898,0.0076195480346679
1927,3.350843017578125,16.908041174316406,0.412487744140625,17.17963782273531,0.0600584185361862,15.3973923828125,10.503347365760805,0.0872628019332885,0.0076475463867187
1928,3.35085205078125,16.947729150390625,0.4124628173828125,17.235492704212668,0.060041315460205,15.4372875,10.559197907733918,0.0870784175872802,0.0076754150390625
1929,3.350866845703125,16.985864410400392,0.4124384399414063,17.290152328479294,0.0600265583872795,15.475612939453123,10.613851042938231,0.0869159397125244,0.0077031562805175
1930,6.0942296875,17.036532452392578,0.2651854858398437,17.85972268907428,0.0539178669214248,14.939414404296876,11.199082215309144,0.0745861672401428,0.0085210350036621
1931,6.0942462890625,17.08830466308594,0.2651929077148438,17.956582954895495,0.0539820028305053,14.991265966796876,11.295982097244265,0.0744833987236023,0.0084899681091308
1932,6.0942709960937504,17.138719592285156,0.2652005493164062,18.05171858097911,0.0540503653287887,15.04174189453125,11.391153987312316,0.0744025323867797,0.0084589042663574
1933,6.09430341796875,17.18773662109375,0.2652080200195312,18.145125689053536,0.0541275377750396,15.090805810546875,11.484597866058351,0.0743337014198303,0.0084278465270996
1934,6.094333886718751,17.235414587402346,0.2652154174804688,18.23680614330769,0.0542045804977417,15.13852607421875,11.576317429542542,0.0742693784713745,0.0083967964172363
1935,6.0943681640625,17.28174675292969,0.26522294921875,18.32676031706333,0.0542847794294357,15.184899951171875,11.666309456825257,0.0742052104949951,0.0083657501220703
1936,6.09440185546875,17.326740649414063,0.2652306274414062,18.414988255643845,0.0543636586427688,15.229928857421877,11.754576029777528,0.0741471565246582,0.0083347137451171
1937,6.094439453125,17.370400207519534,0.265238525390625,18.501488302755355,0.0544486487150192,15.273612597656252,11.841115646743772,0.0740999458312988,0.0083036804199218
1938,6.094479296875,17.41271782836914,0.2652463012695312,18.586223735612634,0.0545387402296066,15.315951904296876,11.92589514503479,0.0740508569717407,0.0082726577758789
1939,6.094514843750001,17.453671356201173,0.265254296875,18.669206092500687,0.0546261703014373,15.356944921875002,12.00892163581848,0.0739821662902832,0.0082416381835937
1940,4.709762255859375,17.499848217773437,3.14399423828125,19.19293745172024,0.0826231837153434,15.790409375,13.570861085891725,0.1029149562835693,0.0089249816894531
1941,4.709864965820313,17.572953033447266,3.1439947265625,19.345695770502093,0.0827355259656906,15.86345390625,13.723600129699708,0.1029365650177002,0.008955484008789
1942,4.709974462890625,17.644343170166017,3.1439955078125004,19.49572423722744,0.0828436231970787,15.934772265625,13.873600240707397,0.1029788825988769,0.0089858589172363
1943,4.710068408203125,17.71388917236328,3.1439967773437503,19.643043519830705,0.0829298346877098,16.004229541015626,14.020884768676758,0.1030437538146972,0.0090161186218261
1944,4.710154882812501,17.78156176147461,3.1439978515625,19.7873365288496,0.0830198419094085,16.071822900390625,14.165154454421998,0.1030873764038085,0.0090462547302246
1945,4.710235791015625,17.847192602539064,3.14399912109375,19.928984484624863,0.0830987509012222,16.137397412109376,14.306773686599731,0.1031152770996093,0.0090762756347656
1946,4.7103284667968754,17.910963104248047,3.1440005859375,20.067978978323936,0.0831936116099357,16.20110361328125,14.445744067764284,0.1031451591491699,0.0091061828613281
1947,4.710426220703125,17.97294658203125,3.1440022460937502,20.204155620741844,0.0832879476428032,16.263161376953125,14.581891410827636,0.1030434017181396,0.0091359771728515
1948,4.71051416015625,18.033165435791016,3.14400390625,20.33739154381752,0.0833741957902908,16.323565869140626,14.715099192428587,0.1028288963317871,0.0091656616210937
1949,4.710595751953125,18.09102700195313,3.1440057617187502,20.44805868575573,0.0834504692077636,16.381616748046877,14.825735443496704,0.1026123973846435,0.0091952346801757
1950,6.857403710937501,19.460490356445312,1.8886423828125,24.97017301197052,0.1534226919174194,16.756747949218752,13.235488935375214,0.1787985378265381,0.0030608589172363
1951,6.85775927734375,19.64043291015625,1.88879140625,25.208308989715576,0.1533423248291015,16.93658779296875,13.473330463695527,0.1791861846923828,0.0030629283905029
1952,6.8578609375,19.815518188476563,1.88894482421875,25.44235132274628,0.1530010107994079,17.111609912109376,13.707074631118775,0.1795371173858642,0.0030646249771118
1953,6.857992578125001,19.98752772216797,1.88909912109375,25.67221816520691,0.1526851494789123,17.283513964843753,13.936638855075838,0.1799350574493408,0.0030659885406494
1954,6.8580955078125,20.156152539062504,1.8892533203125,25.8974875415802,0.1523410168647766,17.452163134765627,14.161606976413728,0.1802015350341796,0.0030670684814453
1955,6.85821103515625,20.321559240722657,1.88941201171875,26.118454826545715,0.1520133696556091,17.617767089843753,14.38228216495514,0.1802881858825683,0.0030678884506225
1956,6.85835771484375,20.48354676513672,1.8895689453125,26.33157163333893,0.1517419702529907,17.779942529296875,14.595129742240909,0.1803608283996582,0.0030684772491455
1957,6.85845439453125,20.641641955566406,1.889727734375,26.538563690185548,0.1514980288505554,17.938277050781252,14.801931389713287,0.1803027393341064,0.0030688632965087
1958,6.858489648437501,20.796330664062506,1.8898866210937504,26.741430332374573,0.151233385848999,18.093220654296875,15.004650034332276,0.1801884860992431,0.0030690622329711
1959,6.85855078125,20.946856213378908,1.89004609375,26.93968213558197,0.1510276947021484,18.24396767578125,15.202786948108674,0.1800748786926269,0.0030690961837768
1960,4.074661474609375,20.277739318847654,0.440602294921875,19.866288103866577,0.1934109157562256,17.880993505859376,16.35731943206787,0.2190478397369384,0.0048493701934814
1961,4.07464404296875,20.35767635498047,0.4406848754882813,19.87905264968872,0.1937239734649658,17.96100615234375,16.37047222366333,0.2185720035552978,0.0048340915679931
1962,4.07463173828125,20.43493555908203,0.4407667236328125,19.88798335914612,0.1940511407852173,18.038333154296875,16.37979827041626,0.2180982440948486,0.0048188270568847
1963,4.074620849609375,20.5094416015625,0.4408494506835937,19.88815277709961,0.1943985105514526,18.112932958984377,16.380381653594974,0.2175787162780761,0.0048035808563232
1964,4.074616259765625,20.58107034912109,0.4409318359375,19.88670491371155,0.1947647814750671,18.1846728515625,16.37936224822998,0.2170292049407959,0.0047883728027343
1965,4.074615185546875,20.648553515625,0.4410157958984375,19.883213414001467,0.1951511905670166,18.252314697265625,16.376317252349857,0.2164135486602783,0.0047731781005859
1966,4.074617919921876,20.71289698486328,0.4411006225585938,19.878031589126586,0.1955664461135864,18.31682612304688,16.3716067276001,0.2157636604309082,0.0047580066680908
1967,4.07462548828125,20.77385305175781,0.4411863159179687,19.871409663772585,0.1960229049682617,18.377968359375,16.36549510421753,0.2150580585479736,0.0047428592681884
1968,4.07463759765625,20.831619409179687,0.4412716430664062,19.863328590774536,0.1965271877288818,18.435915527343752,16.357966112518312,0.214315058517456,0.0047277263641357
1969,4.0746478515625,20.88601791992188,0.4413575927734375,19.853305284881596,0.197075725364685,18.49050400390625,16.34854276199341,0.2135150188446045,0.004712621307373
1970,4.822957958984375,19.878467883300782,0.744117529296875,17.65090239562988,0.2098594388961792,18.481195263671875,15.818574718379974,0.2155629451751709,0.0168000228881835
1971,4.822980224609376,19.906737121582037,0.744163037109375,17.652487142944334,0.2099405708312988,18.50960205078125,15.820261529541016,0.21530537109375,0.0168146850585937
1972,4.82299853515625,19.932688549804688,0.7442092041015625,17.652520202636723,0.2100262756347656,18.53567041015625,15.820407407569888,0.2150599895477295,0.016829263305664
1973,4.823022119140625,19.9563453125,0.744255029296875,17.650950918579102,0.2101333848953247,18.559430322265627,15.818966739463807,0.2148141189575195,0.016843716430664
1974,4.823042138671875,19.97640017089844,0.74430146484375,17.64781101074219,0.2102375911712646,18.579577392578127,15.815956852722168,0.2145766120910644,0.0168580688476562
1975,4.8230674316406255,19.994003979492188,0.7443481445312501,17.64292032165527,0.210335193824768,18.59726494140625,15.811183579921725,0.2143593437194824,0.016872280883789
1976,4.823090966796875,20.006177935791012,0.74439404296875,17.636189224243164,0.2104469333648682,18.60952348632813,15.804587006664276,0.2141269378662109,0.0168863845825195
1977,4.823120019531251,20.01173302612305,0.7444408447265626,17.626959783935547,0.2105632360458374,18.615143359375,15.795490154838562,0.213913537979126,0.0169003494262695
1978,4.8231521484375,20.002949523925786,0.7444893554687501,17.61517917175293,0.2107030054092407,18.60642529296875,15.783865533161164,0.2136790626525879,0.0169141815185546
1979,4.823176025390625,19.82209207153321,0.7445373046875,17.601582345581054,0.2108546531677246,18.4256595703125,15.770443588066104,0.2133976516723633,0.0169278747558593
1980,4.877566357421875,20.670428430175782,1.0907873046875,19.75001937847138,0.2691862508773803,18.717398974609377,15.108270539522172,0.2530463275909424,0.0056613132476806
1981,4.877760498046875,20.87519244384766,1.09082744140625,19.75064359397888,0.2689241722106933,18.92192607421875,15.108489078760147,0.2537060405731201,0.0056536479949951
1982,4.877949365234375,20.9038260925293,1.0908680419921877,19.749185631370544,0.268688931274414,18.950329345703125,15.106657151460649,0.2543266319274902,0.00564595413208
1983,4.878141015625,20.92073231201172,1.090907958984375,19.745702488708496,0.2684972723007202,18.9669783203125,15.102839606380464,0.2549350883483887,0.0056382209777832
1984,4.878333544921875,20.935057879638677,1.0909482666015626,19.74020678844452,0.2683386938095093,18.9810841796875,15.097041264724732,0.2554737705230713,0.0056304618835449
1985,4.878519140625,20.94504236755371,1.0909891113281251,19.73248322010041,0.2681934331893921,18.9908626953125,15.089036030054094,0.2559775337219238,0.0056226772308349
1986,4.87871005859375,20.95026589355469,1.0910309326171876,19.721456821632383,0.2680584999084472,18.995852099609376,15.077734631347658,0.2565039176940918,0.0056148628234863
1987,4.8788943359375,20.95148956298828,1.0910727294921876,19.706247736167903,0.2679358345031738,18.997107958984376,15.06226903743744,0.2567444271087646,0.0056070323944091
1988,4.87907919921875,20.94868764038086,1.0911144287109376,19.686494250488284,0.2678481706619263,18.99424873046875,15.042292822265626,0.2570401477813721,0.0055991817474365
1989,4.87927216796875,20.939187457275395,1.0911572265625,19.65517467060089,0.2678153173446655,18.98455693359375,15.010798896455766,0.2574226726531982,0.0055913082122802
1990,1.9738307128906247,19.84326685791016,1.627629296875,17.979822750854492,0.3255775708198547,19.436958837890625,18.838503738212587,0.3046472152709961,0.0070861503601074
1991,1.9739477783203123,19.802314184570317,1.6279515625,17.980988340759275,0.325140548992157,19.39580991210937,18.83934111466408,0.3050482063293457,0.0071113304138183
1992,1.9740271240234375,19.75505603637696,1.6282788574218752,17.956858695983886,0.3246772349357605,19.34839409179688,18.814899172163013,0.3053964309692383,0.0071362693786621
1993,1.9741137939453128,19.70193782348633,1.6286126953125,17.928129968261718,0.3242470434188843,19.29512026367188,18.785891688156127,0.3057106491088867,0.0071609756469726
1994,1.974203393554688,19.64163313598633,1.628953369140625,17.897253968811036,0.323832839012146,19.234614697265627,18.754756938123705,0.3060506553649902,0.0071854675292968
1995,1.9742985839843752,19.579430114746096,1.629301904296875,17.8643945892334,0.3234301884651184,19.17222416992188,18.72165375876427,0.3063622764587402,0.0072097496032714
1996,1.974402734375,19.51631469116211,1.62965810546875,17.82928104248047,0.3230360786437988,19.108866015625,18.686305146121978,0.3067230812072754,0.0072338386535644
1997,1.9745003173828128,19.45163376464844,1.6300223144531252,17.791519163513186,0.3226437822341919,19.04403896484375,18.64832482290268,0.3069707778930664,0.0072577362060546
1998,1.9746016113281248,19.38512219848633,1.630395361328125,17.75022251739502,0.3222539088249206,18.977343017578125,18.606818492650987,0.3072502456665039,0.0072814582824707
1999,1.9747139892578127,19.31351829223633,1.6307768066406252,17.704152185058593,0.3218938232421875,18.905551220703124,18.560566460990906,0.307505704498291,0.0073050071716308
2000,1.0942578125,22.513070404052733,3.2841218750000003,25.431751849365234,0.353097670173645,19.255565087890627,19.49298485498428,0.3249095626831055,0.0058820468902587
2001,0.5337393981933594,19.24232216796875,3.0988810546875003,20.23198155975342,0.3530140445709229,21.103447460937502,21.42132735805512,0.3270575508117676,0.0092889823913574
2002,1.105566564941406,21.62085158691406,5.00376015625,23.24695874938965,0.3611987237930298,19.264006396484376,21.254129914665224,0.3350910369873047,0.0062231838226318
2003,1.0176543090820314,24.477741363525396,0.7472340087890625,26.094659112739564,0.3651053392410278,20.502757666015626,20.76288298187256,0.3461691604614258,0.0079361930847167
2004,0.6933335815429688,23.661854414367674,0.917617138671875,31.79669909515381,0.3756275133132934,29.723730615234377,26.920698602294923,0.3610522193908692,0.0057364650726318
2005,0.9090828491210938,20.29122461547852,1.148303466796875,22.166008066940307,0.3874887531280518,20.62806284179688,22.51852204627991,0.3634687278747558,0.0060551170349121
2006,0.9918290100097656,20.972125799560548,0.468726806640625,20.385930689620974,0.381119228553772,21.620288378906253,26.411789612388613,0.3618344856262207,0.0054249168395996
2007,0.7583462463378906,21.846730340576173,0.5742523681640626,21.15120088462829,0.3975702949523926,18.877157568359376,18.38240156841278,0.3619506271362305,0.0054669792175292
2008,0.3290588928222656,21.613778692626955,0.69538935546875,25.657713040542603,0.3976856252670288,18.880379589843752,20.55732412757873,0.3709169799804687,0.0043425136566162
2009,11.321153192138672,29.9201265625,0.48287138671875,34.674095050048834,0.4090800899505615,25.464963916015627,38.44617527122497,0.3782851165771485,0.0055566616058349
2010,0.3534377319335937,22.60794027099609,11.5047859375,31.428451554107667,0.4133573129653931,19.84142001953125,19.09356632862091,0.3924686630249023,0.0013212584495544
2011,1.0930575805664062,22.82266064147949,0.4595185791015625,30.17278127822876,0.4177592073440552,18.73449375,17.54023533744812,0.3952592597961425,0.0011318780899047
2012,0.6386135009765626,25.87997604980469,0.8366046875,26.492289443969728,0.5408610321044922,24.049190283203128,26.42115086116791,0.4376628761291504,0.0374832946777343
2013,0.7817414916992187,26.2585693725586,0.347257666015625,30.00335212402344,0.4313982928276062,19.556054345703124,18.10089161872864,0.4057828918457031,0.0013070410728454
2014,0.5187014404296876,22.04926713256836,0.3502884033203125,25.664755409240723,0.4346599899291992,21.7550927734375,19.14447182159424,0.4217927841186523,0.002073624420166
2015,4.03888779296875,22.24298435363769,1.09688935546875,21.812164808654785,0.4773040061950684,18.978629296875003,15.419599389648438,0.2800907646179199,0.0006617097854614
2016,4.042957666015625,22.10854520568848,1.0885299072265626,21.67429316101074,0.477198010635376,18.84577900390625,15.276405754089357,0.2841131492614746,0.0006663187980651
2017,4.0445267578125,21.97309182739258,1.0871076660156251,21.44228082351685,0.4766840715408325,18.711775439453127,15.040464241790772,0.2868326019287109,0.000670918226242
2018,4.047819677734376,21.83931758117676,1.0881093505859376,21.127392128753662,0.4767708717823029,18.578126123046875,14.72351138305664,0.2889147125244141,0.0006755158901214
2019,4.052937548828125,21.69971462097168,1.0837978515625,20.866151197052,0.4766057427883149,18.443443652343756,14.455418819427493,0.2909356796264649,0.0006801056861877
2020,3.740515893554688,21.160339318847655,1.317520947265625,20.919530267333982,0.4645209363460541,18.38900048828125,14.740916691780091,0.2860166015625,0.0022374074935913
2021,3.7226599853515623,21.040803729248047,1.258758203125,20.855015463256837,0.4638679216861725,18.2678900390625,14.675676139640808,0.288277001953125,0.0022411445617675
2022,3.712765112304688,20.88362308959961,1.24917197265625,20.75373681945801,0.4636935573101044,18.11347768554688,14.56993463058472,0.2899342765808105,0.0022448560714721
2023,3.720892626953125,20.77665246582032,1.2677947753906251,20.61746203918457,0.4647813534259797,17.983943359375,14.456084908294676,0.2900382263183594,0.0022485610961914
